base_index,base_tourney_name,base_slug,year,tourney_name,tourney_slug,tourney_url,results_url,archive_url
65,Dusseldorf,dusseldorf,2008.0,ATP Dusseldorf 2008,dusseldorf-2008,https://www.flashscore.com/tennis/atp-singles/dusseldorf-2008/,https://www.flashscore.com/tennis/atp-singles/dusseldorf-2008/results/,https://www.flashscore.com/tennis/atp-singles/dusseldorf/archive/
68,Estoril,estoril,2008.0,ATP Estoril 2008,estoril-2008,https://www.flashscore.com/tennis/atp-singles/estoril-2008/,https://www.flashscore.com/tennis/atp-singles/estoril-2008/results/,https://www.flashscore.com/tennis/atp-singles/estoril/archive/
69,Finals - Turin,finals-turin,2008.0,ATP World Tour Finals - Shanghai 2008,finals-turin-2008,https://www.flashscore.com/tennis/atp-singles/finals-turin-2008/,https://www.flashscore.com/tennis/atp-singles/finals-turin-2008/results/,https://www.flashscore.com/tennis/atp-singles/finals-turin/archive/
71,French Open,french-open,2008.0,ATP French Open 2008,french-open-2008,https://www.flashscore.com/tennis/atp-singles/french-open-2008/,https://www.flashscore.com/tennis/atp-singles/french-open-2008/results/,https://www.flashscore.com/tennis/atp-singles/french-open/archive/
76,Gstaad,gstaad,2008.0,ATP Gstaad 2008,gstaad-2008,https://www.flashscore.com/tennis/atp-singles/gstaad-2008/,https://www.flashscore.com/tennis/atp-singles/gstaad-2008/results/,https://www.flashscore.com/tennis/atp-singles/gstaad/archive/
78,Halle,halle,2008.0,ATP Halle 2008,halle-2008,https://www.flashscore.com/tennis/atp-singles/halle-2008/,https://www.flashscore.com/tennis/atp-singles/halle-2008/results/,https://www.flashscore.com/tennis/atp-singles/halle/archive/
79,Hamburg,hamburg,2008.0,ATP Hamburg 2008,hamburg-2008,https://www.flashscore.com/tennis/atp-singles/hamburg-2008/,https://www.flashscore.com/tennis/atp-singles/hamburg-2008/results/,https://www.flashscore.com/tennis/atp-singles/hamburg/archive/
81,Hertogenbosch,hertogenbosch,2008.0,ATP Hertogenbosch 2008,hertogenbosch-2008,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2008/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2008/results/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch/archive/
84,Hopman Cup,hopman-cup,2008.0,ATP Hopman Cup 2008,hopman-cup-2008,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2008/,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2008/results/,https://www.flashscore.com/tennis/atp-singles/hopman-cup/archive/
85,Houston,houston,2008.0,ATP Houston 2008,houston-2008,https://www.flashscore.com/tennis/atp-singles/houston-2008/,https://www.flashscore.com/tennis/atp-singles/houston-2008/results/,https://www.flashscore.com/tennis/atp-singles/houston/archive/
86,Indian Wells,indian-wells,2008.0,ATP Indian Wells 2008,indian-wells-2008,https://www.flashscore.com/tennis/atp-singles/indian-wells-2008/,https://www.flashscore.com/tennis/atp-singles/indian-wells-2008/results/,https://www.flashscore.com/tennis/atp-singles/indian-wells/archive/
87,Indianapolis,indianapolis,2008.0,ATP Indianapolis 2008,indianapolis-2008,https://www.flashscore.com/tennis/atp-singles/indianapolis-2008/,https://www.flashscore.com/tennis/atp-singles/indianapolis-2008/results/,https://www.flashscore.com/tennis/atp-singles/indianapolis/archive/
92,Kitzbuhel,kitzbuhel,2008.0,ATP Kitzbuhel 2008,kitzbuhel-2008,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2008/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2008/results/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel/archive/
97,London,london,2008.0,ATP London 2008,london-2008,https://www.flashscore.com/tennis/atp-singles/london-2008/,https://www.flashscore.com/tennis/atp-singles/london-2008/results/,https://www.flashscore.com/tennis/atp-singles/london/archive/
99,Los Angeles,los-angeles,2008.0,ATP Los Angeles 2008,los-angeles-2008,https://www.flashscore.com/tennis/atp-singles/los-angeles-2008/,https://www.flashscore.com/tennis/atp-singles/los-angeles-2008/results/,https://www.flashscore.com/tennis/atp-singles/los-angeles/archive/
103,Lyon 3,lyon-3,2008.0,ATP Lyon 3 2008,lyon-3-2008,https://www.flashscore.com/tennis/atp-singles/lyon-3-2008/,https://www.flashscore.com/tennis/atp-singles/lyon-3-2008/results/,https://www.flashscore.com/tennis/atp-singles/lyon-3/archive/
105,Madrid,madrid,2008.0,ATP Madrid 2008,madrid-2008,https://www.flashscore.com/tennis/atp-singles/madrid-2008/,https://www.flashscore.com/tennis/atp-singles/madrid-2008/results/,https://www.flashscore.com/tennis/atp-singles/madrid/archive/
111,Marseille,marseille,2008.0,ATP Marseille 2008,marseille-2008,https://www.flashscore.com/tennis/atp-singles/marseille-2008/,https://www.flashscore.com/tennis/atp-singles/marseille-2008/results/,https://www.flashscore.com/tennis/atp-singles/marseille/archive/
116,Memphis,memphis,2008.0,ATP Memphis 2008,memphis-2008,https://www.flashscore.com/tennis/atp-singles/memphis-2008/,https://www.flashscore.com/tennis/atp-singles/memphis-2008/results/,https://www.flashscore.com/tennis/atp-singles/memphis/archive/
118,Metz,metz,2008.0,ATP Metz 2008,metz-2008,https://www.flashscore.com/tennis/atp-singles/metz-2008/,https://www.flashscore.com/tennis/atp-singles/metz-2008/results/,https://www.flashscore.com/tennis/atp-singles/metz/archive/
119,Miami,miami,2008.0,ATP Miami 2008,miami-2008,https://www.flashscore.com/tennis/atp-singles/miami-2008/,https://www.flashscore.com/tennis/atp-singles/miami-2008/results/,https://www.flashscore.com/tennis/atp-singles/miami/archive/
121,Monte Carlo,monte-carlo,2008.0,ATP Monte Carlo 2008,monte-carlo-2008,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2008/,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2008/results/,https://www.flashscore.com/tennis/atp-singles/monte-carlo/archive/
125,Moscow,moscow,2008.0,ATP Moscow 2008,moscow-2008,https://www.flashscore.com/tennis/atp-singles/moscow-2008/,https://www.flashscore.com/tennis/atp-singles/moscow-2008/results/,https://www.flashscore.com/tennis/atp-singles/moscow/archive/
127,Munich,munich,2008.0,ATP Munich 2008,munich-2008,https://www.flashscore.com/tennis/atp-singles/munich-2008/,https://www.flashscore.com/tennis/atp-singles/munich-2008/results/,https://www.flashscore.com/tennis/atp-singles/munich/archive/
129,New Haven,new-haven,2008.0,ATP New Haven 2008,new-haven-2008,https://www.flashscore.com/tennis/atp-singles/new-haven-2008/,https://www.flashscore.com/tennis/atp-singles/new-haven-2008/results/,https://www.flashscore.com/tennis/atp-singles/new-haven/archive/
132,Newport,newport,2008.0,ATP Newport 2008,newport-2008,https://www.flashscore.com/tennis/atp-singles/newport-2008/,https://www.flashscore.com/tennis/atp-singles/newport-2008/results/,https://www.flashscore.com/tennis/atp-singles/newport/archive/
135,Nottingham,nottingham,2008.0,ATP Nottingham 2008,nottingham-2008,https://www.flashscore.com/tennis/atp-singles/nottingham-2008/,https://www.flashscore.com/tennis/atp-singles/nottingham-2008/results/,https://www.flashscore.com/tennis/atp-singles/nottingham/archive/
137,Olympic Games,olympic-games,2008.0,ATP Olympic Games 2008,olympic-games-2008,https://www.flashscore.com/tennis/atp-singles/olympic-games-2008/,https://www.flashscore.com/tennis/atp-singles/olympic-games-2008/results/,https://www.flashscore.com/tennis/atp-singles/olympic-games/archive/
143,Paris,paris,2008.0,ATP Paris 2008,paris-2008,https://www.flashscore.com/tennis/atp-singles/paris-2008/,https://www.flashscore.com/tennis/atp-singles/paris-2008/results/,https://www.flashscore.com/tennis/atp-singles/paris/archive/
153,Rome,rome,2008.0,ATP Rome 2008,rome-2008,https://www.flashscore.com/tennis/atp-singles/rome-2008/,https://www.flashscore.com/tennis/atp-singles/rome-2008/results/,https://www.flashscore.com/tennis/atp-singles/rome/archive/
154,Rotterdam,rotterdam,2008.0,ATP Rotterdam 2008,rotterdam-2008,https://www.flashscore.com/tennis/atp-singles/rotterdam-2008/,https://www.flashscore.com/tennis/atp-singles/rotterdam-2008/results/,https://www.flashscore.com/tennis/atp-singles/rotterdam/archive/
156,San Jose,san-jose,2008.0,ATP San Jose 2008,san-jose-2008,https://www.flashscore.com/tennis/atp-singles/san-jose-2008/,https://www.flashscore.com/tennis/atp-singles/san-jose-2008/results/,https://www.flashscore.com/tennis/atp-singles/san-jose/archive/
173,St. Petersburg,st-petersburg,2008.0,ATP St. Petersburg 2008,st-petersburg-2008,https://www.flashscore.com/tennis/atp-singles/st-petersburg-2008/,https://www.flashscore.com/tennis/atp-singles/st-petersburg-2008/results/,https://www.flashscore.com/tennis/atp-singles/st-petersburg/archive/
174,Stockholm,stockholm,2008.0,ATP Stockholm 2008,stockholm-2008,https://www.flashscore.com/tennis/atp-singles/stockholm-2008/,https://www.flashscore.com/tennis/atp-singles/stockholm-2008/results/,https://www.flashscore.com/tennis/atp-singles/stockholm/archive/
175,Stuttgart,stuttgart,2008.0,ATP Stuttgart 2008,stuttgart-2008,https://www.flashscore.com/tennis/atp-singles/stuttgart-2008/,https://www.flashscore.com/tennis/atp-singles/stuttgart-2008/results/,https://www.flashscore.com/tennis/atp-singles/stuttgart/archive/
177,Sydney,sydney,2008.0,ATP Sydney 2008,sydney-2008,https://www.flashscore.com/tennis/atp-singles/sydney-2008/,https://www.flashscore.com/tennis/atp-singles/sydney-2008/results/,https://www.flashscore.com/tennis/atp-singles/sydney/archive/
182,Tokyo,tokyo,2008.0,ATP Tokyo 2008,tokyo-2008,https://www.flashscore.com/tennis/atp-singles/tokyo-2008/,https://www.flashscore.com/tennis/atp-singles/tokyo-2008/results/,https://www.flashscore.com/tennis/atp-singles/tokyo/archive/
184,Toronto,toronto,2008.0,ATP Toronto 2008,toronto-2008,https://www.flashscore.com/tennis/atp-singles/toronto-2008/,https://www.flashscore.com/tennis/atp-singles/toronto-2008/results/,https://www.flashscore.com/tennis/atp-singles/toronto/archive/
187,Umag,umag,2008.0,ATP Umag 2008,umag-2008,https://www.flashscore.com/tennis/atp-singles/umag-2008/,https://www.flashscore.com/tennis/atp-singles/umag-2008/results/,https://www.flashscore.com/tennis/atp-singles/umag/archive/
189,US Open,us-open,2008.0,ATP US Open 2008,us-open-2008,https://www.flashscore.com/tennis/atp-singles/us-open-2008/,https://www.flashscore.com/tennis/atp-singles/us-open-2008/results/,https://www.flashscore.com/tennis/atp-singles/us-open/archive/
190,Valencia,valencia,2008.0,ATP Valencia 2008,valencia-2008,https://www.flashscore.com/tennis/atp-singles/valencia-2008/,https://www.flashscore.com/tennis/atp-singles/valencia-2008/results/,https://www.flashscore.com/tennis/atp-singles/valencia/archive/
192,Vienna,vienna,2008.0,ATP Vienna 2008,vienna-2008,https://www.flashscore.com/tennis/atp-singles/vienna-2008/,https://www.flashscore.com/tennis/atp-singles/vienna-2008/results/,https://www.flashscore.com/tennis/atp-singles/vienna/archive/
193,Vina del Mar,vina-del-mar,2008.0,ATP Vina del Mar 2008,vina-del-mar-2008,https://www.flashscore.com/tennis/atp-singles/vina-del-mar-2008/,https://www.flashscore.com/tennis/atp-singles/vina-del-mar-2008/results/,https://www.flashscore.com/tennis/atp-singles/vina-del-mar/archive/
195,Washington,washington,2008.0,ATP Washington 2008,washington-2008,https://www.flashscore.com/tennis/atp-singles/washington-2008/,https://www.flashscore.com/tennis/atp-singles/washington-2008/results/,https://www.flashscore.com/tennis/atp-singles/washington/archive/
198,Wimbledon,wimbledon,2008.0,ATP Wimbledon 2008,wimbledon-2008,https://www.flashscore.com/tennis/atp-singles/wimbledon-2008/,https://www.flashscore.com/tennis/atp-singles/wimbledon-2008/results/,https://www.flashscore.com/tennis/atp-singles/wimbledon/archive/
200,Zagreb,zagreb,2008.0,ATP Zagreb 2008,zagreb-2008,https://www.flashscore.com/tennis/atp-singles/zagreb-2008/,https://www.flashscore.com/tennis/atp-singles/zagreb-2008/results/,https://www.flashscore.com/tennis/atp-singles/zagreb/archive/
0,Acapulco,acapulco,2009.0,ATP Acapulco 2009,acapulco-2009,https://www.flashscore.com/tennis/atp-singles/acapulco-2009/,https://www.flashscore.com/tennis/atp-singles/acapulco-2009/results/,https://www.flashscore.com/tennis/atp-singles/acapulco/archive/
15,Auckland,auckland,2009.0,ATP Auckland 2009,auckland-2009,https://www.flashscore.com/tennis/atp-singles/auckland-2009/,https://www.flashscore.com/tennis/atp-singles/auckland-2009/results/,https://www.flashscore.com/tennis/atp-singles/auckland/archive/
16,Australian Open,australian-open,2009.0,ATP Australian Open 2009,australian-open-2009,https://www.flashscore.com/tennis/atp-singles/australian-open-2009/,https://www.flashscore.com/tennis/atp-singles/australian-open-2009/results/,https://www.flashscore.com/tennis/atp-singles/australian-open/archive/
17,Bangkok,bangkok,2009.0,ATP Bangkok 2009,bangkok-2009,https://www.flashscore.com/tennis/atp-singles/bangkok-2009/,https://www.flashscore.com/tennis/atp-singles/bangkok-2009/results/,https://www.flashscore.com/tennis/atp-singles/bangkok/archive/
19,Barcelona,barcelona,2009.0,ATP Barcelona 2009,barcelona-2009,https://www.flashscore.com/tennis/atp-singles/barcelona-2009/,https://www.flashscore.com/tennis/atp-singles/barcelona-2009/results/,https://www.flashscore.com/tennis/atp-singles/barcelona/archive/
20,Basel,basel,2009.0,ATP Basel 2009,basel-2009,https://www.flashscore.com/tennis/atp-singles/basel-2009/,https://www.flashscore.com/tennis/atp-singles/basel-2009/results/,https://www.flashscore.com/tennis/atp-singles/basel/archive/
21,Bastad,bastad,2009.0,ATP Bastad 2009,bastad-2009,https://www.flashscore.com/tennis/atp-singles/bastad-2009/,https://www.flashscore.com/tennis/atp-singles/bastad-2009/results/,https://www.flashscore.com/tennis/atp-singles/bastad/archive/
22,Beijing,beijing,2009.0,ATP Beijing 2009,beijing-2009,https://www.flashscore.com/tennis/atp-singles/beijing-2009/,https://www.flashscore.com/tennis/atp-singles/beijing-2009/results/,https://www.flashscore.com/tennis/atp-singles/beijing/archive/
23,Belgrade,belgrade,2009.0,ATP Belgrade 2009,belgrade-2009,https://www.flashscore.com/tennis/atp-singles/belgrade-2009/,https://www.flashscore.com/tennis/atp-singles/belgrade-2009/results/,https://www.flashscore.com/tennis/atp-singles/belgrade/archive/
35,Brisbane,brisbane,2009.0,ATP Brisbane 2009,brisbane-2009,https://www.flashscore.com/tennis/atp-singles/brisbane-2009/,https://www.flashscore.com/tennis/atp-singles/brisbane-2009/results/,https://www.flashscore.com/tennis/atp-singles/brisbane/archive/
38,Bucharest,bucharest,2009.0,ATP Bucharest 2009,bucharest-2009,https://www.flashscore.com/tennis/atp-singles/bucharest-2009/,https://www.flashscore.com/tennis/atp-singles/bucharest-2009/results/,https://www.flashscore.com/tennis/atp-singles/bucharest/archive/
40,Buenos Aires,buenos-aires,2009.0,ATP Buenos Aires 2009,buenos-aires-2009,https://www.flashscore.com/tennis/atp-singles/buenos-aires-2009/,https://www.flashscore.com/tennis/atp-singles/buenos-aires-2009/results/,https://www.flashscore.com/tennis/atp-singles/buenos-aires/archive/
43,Casablanca,casablanca,2009.0,ATP Casablanca 2009,casablanca-2009,https://www.flashscore.com/tennis/atp-singles/casablanca-2009/,https://www.flashscore.com/tennis/atp-singles/casablanca-2009/results/,https://www.flashscore.com/tennis/atp-singles/casablanca/archive/
45,Chennai,chennai,2009.0,ATP Chennai 2009,chennai-2009,https://www.flashscore.com/tennis/atp-singles/chennai-2009/,https://www.flashscore.com/tennis/atp-singles/chennai-2009/results/,https://www.flashscore.com/tennis/atp-singles/chennai/archive/
47,Cincinnati,cincinnati,2009.0,ATP Cincinnati 2009,cincinnati-2009,https://www.flashscore.com/tennis/atp-singles/cincinnati-2009/,https://www.flashscore.com/tennis/atp-singles/cincinnati-2009/results/,https://www.flashscore.com/tennis/atp-singles/cincinnati/archive/
52,Costa Do Sauipe,costa-do-sauipe,2009.0,ATP Costa Do Sauipe 2009,costa-do-sauipe-2009,https://www.flashscore.com/tennis/atp-singles/costa-do-sauipe-2009/,https://www.flashscore.com/tennis/atp-singles/costa-do-sauipe-2009/results/,https://www.flashscore.com/tennis/atp-singles/costa-do-sauipe/archive/
59,Davis Cup - World Group,davis-cup-world-group,2009.0,ATP Davis Cup 2009,davis-cup-world-group-2009,https://www.flashscore.com/tennis/atp-singles/davis-cup-world-group-2009/,https://www.flashscore.com/tennis/atp-singles/davis-cup-world-group-2009/results/,https://www.flashscore.com/tennis/atp-singles/davis-cup-world-group/archive/
62,Delray Beach,delray-beach,2009.0,ATP Delray Beach 2009,delray-beach-2009,https://www.flashscore.com/tennis/atp-singles/delray-beach-2009/,https://www.flashscore.com/tennis/atp-singles/delray-beach-2009/results/,https://www.flashscore.com/tennis/atp-singles/delray-beach/archive/
63,Doha,doha,2009.0,ATP Doha 2009,doha-2009,https://www.flashscore.com/tennis/atp-singles/doha-2009/,https://www.flashscore.com/tennis/atp-singles/doha-2009/results/,https://www.flashscore.com/tennis/atp-singles/doha/archive/
64,Dubai,dubai,2009.0,ATP Dubai 2009,dubai-2009,https://www.flashscore.com/tennis/atp-singles/dubai-2009/,https://www.flashscore.com/tennis/atp-singles/dubai-2009/results/,https://www.flashscore.com/tennis/atp-singles/dubai/archive/
65,Dusseldorf,dusseldorf,2009.0,ATP Dusseldorf 2009,dusseldorf-2009,https://www.flashscore.com/tennis/atp-singles/dusseldorf-2009/,https://www.flashscore.com/tennis/atp-singles/dusseldorf-2009/results/,https://www.flashscore.com/tennis/atp-singles/dusseldorf/archive/
66,Eastbourne,eastbourne,2009.0,ATP Eastbourne 2009,eastbourne-2009,https://www.flashscore.com/tennis/atp-singles/eastbourne-2009/,https://www.flashscore.com/tennis/atp-singles/eastbourne-2009/results/,https://www.flashscore.com/tennis/atp-singles/eastbourne/archive/
68,Estoril,estoril,2009.0,ATP Estoril 2009,estoril-2009,https://www.flashscore.com/tennis/atp-singles/estoril-2009/,https://www.flashscore.com/tennis/atp-singles/estoril-2009/results/,https://www.flashscore.com/tennis/atp-singles/estoril/archive/
69,Finals - Turin,finals-turin,2009.0,ATP World Tour Finals - London 2009,finals-turin-2009,https://www.flashscore.com/tennis/atp-singles/finals-turin-2009/,https://www.flashscore.com/tennis/atp-singles/finals-turin-2009/results/,https://www.flashscore.com/tennis/atp-singles/finals-turin/archive/
71,French Open,french-open,2009.0,ATP French Open 2009,french-open-2009,https://www.flashscore.com/tennis/atp-singles/french-open-2009/,https://www.flashscore.com/tennis/atp-singles/french-open-2009/results/,https://www.flashscore.com/tennis/atp-singles/french-open/archive/
76,Gstaad,gstaad,2009.0,ATP Gstaad 2009,gstaad-2009,https://www.flashscore.com/tennis/atp-singles/gstaad-2009/,https://www.flashscore.com/tennis/atp-singles/gstaad-2009/results/,https://www.flashscore.com/tennis/atp-singles/gstaad/archive/
78,Halle,halle,2009.0,ATP Halle 2009,halle-2009,https://www.flashscore.com/tennis/atp-singles/halle-2009/,https://www.flashscore.com/tennis/atp-singles/halle-2009/results/,https://www.flashscore.com/tennis/atp-singles/halle/archive/
79,Hamburg,hamburg,2009.0,ATP Hamburg 2009,hamburg-2009,https://www.flashscore.com/tennis/atp-singles/hamburg-2009/,https://www.flashscore.com/tennis/atp-singles/hamburg-2009/results/,https://www.flashscore.com/tennis/atp-singles/hamburg/archive/
81,Hertogenbosch,hertogenbosch,2009.0,ATP Hertogenbosch 2009,hertogenbosch-2009,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2009/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2009/results/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch/archive/
84,Hopman Cup,hopman-cup,2009.0,ATP Hopman Cup 2009,hopman-cup-2009,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2009/,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2009/results/,https://www.flashscore.com/tennis/atp-singles/hopman-cup/archive/
85,Houston,houston,2009.0,ATP Houston 2009,houston-2009,https://www.flashscore.com/tennis/atp-singles/houston-2009/,https://www.flashscore.com/tennis/atp-singles/houston-2009/results/,https://www.flashscore.com/tennis/atp-singles/houston/archive/
86,Indian Wells,indian-wells,2009.0,ATP Indian Wells 2009,indian-wells-2009,https://www.flashscore.com/tennis/atp-singles/indian-wells-2009/,https://www.flashscore.com/tennis/atp-singles/indian-wells-2009/results/,https://www.flashscore.com/tennis/atp-singles/indian-wells/archive/
91,Johannesburg,johannesburg,2009.0,ATP Johannesburg 2009,johannesburg-2009,https://www.flashscore.com/tennis/atp-singles/johannesburg-2009/,https://www.flashscore.com/tennis/atp-singles/johannesburg-2009/results/,https://www.flashscore.com/tennis/atp-singles/johannesburg/archive/
92,Kitzbuhel,kitzbuhel,2009.0,ATP Kitzbuhel 2009,kitzbuhel-2009,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2009/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2009/results/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel/archive/
93,Kuala Lumpur,kuala-lumpur,2009.0,ATP Kuala Lumpur 2009,kuala-lumpur-2009,https://www.flashscore.com/tennis/atp-singles/kuala-lumpur-2009/,https://www.flashscore.com/tennis/atp-singles/kuala-lumpur-2009/results/,https://www.flashscore.com/tennis/atp-singles/kuala-lumpur/archive/
97,London,london,2009.0,ATP London 2009,london-2009,https://www.flashscore.com/tennis/atp-singles/london-2009/,https://www.flashscore.com/tennis/atp-singles/london-2009/results/,https://www.flashscore.com/tennis/atp-singles/london/archive/
99,Los Angeles,los-angeles,2009.0,ATP Los Angeles 2009,los-angeles-2009,https://www.flashscore.com/tennis/atp-singles/los-angeles-2009/,https://www.flashscore.com/tennis/atp-singles/los-angeles-2009/results/,https://www.flashscore.com/tennis/atp-singles/los-angeles/archive/
105,Madrid,madrid,2009.0,ATP Madrid 2009,madrid-2009,https://www.flashscore.com/tennis/atp-singles/madrid-2009/,https://www.flashscore.com/tennis/atp-singles/madrid-2009/results/,https://www.flashscore.com/tennis/atp-singles/madrid/archive/
111,Marseille,marseille,2009.0,ATP Marseille 2009,marseille-2009,https://www.flashscore.com/tennis/atp-singles/marseille-2009/,https://www.flashscore.com/tennis/atp-singles/marseille-2009/results/,https://www.flashscore.com/tennis/atp-singles/marseille/archive/
116,Memphis,memphis,2009.0,ATP Memphis 2009,memphis-2009,https://www.flashscore.com/tennis/atp-singles/memphis-2009/,https://www.flashscore.com/tennis/atp-singles/memphis-2009/results/,https://www.flashscore.com/tennis/atp-singles/memphis/archive/
118,Metz,metz,2009.0,ATP Metz 2009,metz-2009,https://www.flashscore.com/tennis/atp-singles/metz-2009/,https://www.flashscore.com/tennis/atp-singles/metz-2009/results/,https://www.flashscore.com/tennis/atp-singles/metz/archive/
119,Miami,miami,2009.0,ATP Miami 2009,miami-2009,https://www.flashscore.com/tennis/atp-singles/miami-2009/,https://www.flashscore.com/tennis/atp-singles/miami-2009/results/,https://www.flashscore.com/tennis/atp-singles/miami/archive/
121,Monte Carlo,monte-carlo,2009.0,ATP Monte Carlo 2009,monte-carlo-2009,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2009/,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2009/results/,https://www.flashscore.com/tennis/atp-singles/monte-carlo/archive/
124,Montreal,montreal,2009.0,ATP Montreal 2009,montreal-2009,https://www.flashscore.com/tennis/atp-singles/montreal-2009/,https://www.flashscore.com/tennis/atp-singles/montreal-2009/results/,https://www.flashscore.com/tennis/atp-singles/montreal/archive/
125,Moscow,moscow,2009.0,ATP Moscow 2009,moscow-2009,https://www.flashscore.com/tennis/atp-singles/moscow-2009/,https://www.flashscore.com/tennis/atp-singles/moscow-2009/results/,https://www.flashscore.com/tennis/atp-singles/moscow/archive/
127,Munich,munich,2009.0,ATP Munich 2009,munich-2009,https://www.flashscore.com/tennis/atp-singles/munich-2009/,https://www.flashscore.com/tennis/atp-singles/munich-2009/results/,https://www.flashscore.com/tennis/atp-singles/munich/archive/
129,New Haven,new-haven,2009.0,ATP New Haven 2009,new-haven-2009,https://www.flashscore.com/tennis/atp-singles/new-haven-2009/,https://www.flashscore.com/tennis/atp-singles/new-haven-2009/results/,https://www.flashscore.com/tennis/atp-singles/new-haven/archive/
132,Newport,newport,2009.0,ATP Newport 2009,newport-2009,https://www.flashscore.com/tennis/atp-singles/newport-2009/,https://www.flashscore.com/tennis/atp-singles/newport-2009/results/,https://www.flashscore.com/tennis/atp-singles/newport/archive/
143,Paris,paris,2009.0,ATP Paris 2009,paris-2009,https://www.flashscore.com/tennis/atp-singles/paris-2009/,https://www.flashscore.com/tennis/atp-singles/paris-2009/results/,https://www.flashscore.com/tennis/atp-singles/paris/archive/
153,Rome,rome,2009.0,ATP Rome 2009,rome-2009,https://www.flashscore.com/tennis/atp-singles/rome-2009/,https://www.flashscore.com/tennis/atp-singles/rome-2009/results/,https://www.flashscore.com/tennis/atp-singles/rome/archive/
154,Rotterdam,rotterdam,2009.0,ATP Rotterdam 2009,rotterdam-2009,https://www.flashscore.com/tennis/atp-singles/rotterdam-2009/,https://www.flashscore.com/tennis/atp-singles/rotterdam-2009/results/,https://www.flashscore.com/tennis/atp-singles/rotterdam/archive/
156,San Jose,san-jose,2009.0,ATP San Jose 2009,san-jose-2009,https://www.flashscore.com/tennis/atp-singles/san-jose-2009/,https://www.flashscore.com/tennis/atp-singles/san-jose-2009/results/,https://www.flashscore.com/tennis/atp-singles/san-jose/archive/
166,Shanghai,shanghai,2009.0,ATP Shanghai 2009,shanghai-2009,https://www.flashscore.com/tennis/atp-singles/shanghai-2009/,https://www.flashscore.com/tennis/atp-singles/shanghai-2009/results/,https://www.flashscore.com/tennis/atp-singles/shanghai/archive/
173,St. Petersburg,st-petersburg,2009.0,ATP St. Petersburg 2009,st-petersburg-2009,https://www.flashscore.com/tennis/atp-singles/st-petersburg-2009/,https://www.flashscore.com/tennis/atp-singles/st-petersburg-2009/results/,https://www.flashscore.com/tennis/atp-singles/st-petersburg/archive/
174,Stockholm,stockholm,2009.0,ATP Stockholm 2009,stockholm-2009,https://www.flashscore.com/tennis/atp-singles/stockholm-2009/,https://www.flashscore.com/tennis/atp-singles/stockholm-2009/results/,https://www.flashscore.com/tennis/atp-singles/stockholm/archive/
175,Stuttgart,stuttgart,2009.0,ATP Stuttgart 2009,stuttgart-2009,https://www.flashscore.com/tennis/atp-singles/stuttgart-2009/,https://www.flashscore.com/tennis/atp-singles/stuttgart-2009/results/,https://www.flashscore.com/tennis/atp-singles/stuttgart/archive/
177,Sydney,sydney,2009.0,ATP Sydney 2009,sydney-2009,https://www.flashscore.com/tennis/atp-singles/sydney-2009/,https://www.flashscore.com/tennis/atp-singles/sydney-2009/results/,https://www.flashscore.com/tennis/atp-singles/sydney/archive/
182,Tokyo,tokyo,2009.0,ATP Tokyo 2009,tokyo-2009,https://www.flashscore.com/tennis/atp-singles/tokyo-2009/,https://www.flashscore.com/tennis/atp-singles/tokyo-2009/results/,https://www.flashscore.com/tennis/atp-singles/tokyo/archive/
187,Umag,umag,2009.0,ATP Umag 2009,umag-2009,https://www.flashscore.com/tennis/atp-singles/umag-2009/,https://www.flashscore.com/tennis/atp-singles/umag-2009/results/,https://www.flashscore.com/tennis/atp-singles/umag/archive/
189,US Open,us-open,2009.0,ATP US Open 2009,us-open-2009,https://www.flashscore.com/tennis/atp-singles/us-open-2009/,https://www.flashscore.com/tennis/atp-singles/us-open-2009/results/,https://www.flashscore.com/tennis/atp-singles/us-open/archive/
190,Valencia,valencia,2009.0,ATP Valencia 2009,valencia-2009,https://www.flashscore.com/tennis/atp-singles/valencia-2009/,https://www.flashscore.com/tennis/atp-singles/valencia-2009/results/,https://www.flashscore.com/tennis/atp-singles/valencia/archive/
