Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Winners_left,Winners_right,Unforced errors_left,Unforced errors_right,Net points won_left,Net points won_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
2,2,5,2,62%,78%,"73%
(48/66)","59%
(45/76)","48%
(19/40)","36%
(8/22)",9/11,8/14,"41%
(31/76)","27%
(18/66)","55%
(12/22)","40%
(16/40)",6/14,2/11,34,19,52,42,"81%
(21/26)","57%
(4/7)","63%
(67/106)","54%
(53/98)","46%
(45/98)","37%
(39/106)","55%
(112/204)","45%
(92/204)","87%
(13/15)","57%
(8/14)","43%
(6/14)","13%
(2/15)","66%
(19/29)","34%
(10/29)",berankis-ricardas,nagal-sumit,09.02.2021 03:40,australian-open-2021,3-0,3,5,3-0 | 6-2 | 7-5 | 6-3,6-2,,7-5,,6-3,,,,,
2,17,4,14,74%,56%,"77%
(54/70)","71%
(42/59)","48%
(12/25)","34%
(16/47)",2/4,7/12,"29%
(17/59)","23%
(16/70)","36%
(17/47)","36%
(9/25)",5/12,2/4,23,49,12,51,"100%
(10/10)","73%
(8/11)","69%
(66/95)","55%
(58/106)","45%
(48/106)","31%
(29/95)","57%
(114/201)","43%
(87/201)","88%
(15/17)","71%
(12/17)","29%
(5/17)","12%
(2/17)","59%
(20/34)","41%
(14/34)",andujar-pablo,halys-quentin,09.02.2021 03:15,australian-open-2021,3-0,3,5,3-0 | 6-4 | 7-5 | 7-5,6-4,,7-5,,7-5,,,,,
14,15,2,3,66%,60%,"82%
(61/74)","70%
(45/64)","55%
(21/38)","60%
(25/42)",0/2,3/7,"30%
(19/64)","18%
(13/74)","33%
(14/42)","39%
(15/38)",4/7,2/2,43,48,27,39,"59%
(13/22)","50%
(11/22)","73%
(82/112)","66%
(70/106)","34%
(36/106)","27%
(30/112)","54%
(118/218)","46%
(100/218)","90%
(18/20)","79%
(15/19)","21%
(4/19)","10%
(2/20)","56%
(22/39)","44%
(17/39)",krajinovic-filip,haase-robin,09.02.2021 03:00,australian-open-2021,3-1,4,5,3-1 | 7-6(7-4) | 6-3 | 4-6 | 6-2,7-6,7-4,6-3,,4-6,,6-2,,,
11,7,4,7,60%,66%,"76%
(59/78)","59%
(53/90)","47%
(24/51)","43%
(20/46)",4/8,6/14,"41%
(37/90)","24%
(19/78)","41%
(19/46)","45%
(23/51)",8/14,4/8,51,33,40,60,"65%
(20/31)","52%
(12/23)","64%
(83/129)","54%
(73/136)","46%
(63/136)","36%
(46/129)","55%
(146/265)","45%
(119/265)","80%
(16/20)","60%
(12/20)","40%
(8/20)","20%
(4/20)","60%
(24/40)","40%
(16/40)",albot-radu,bautista-agut-roberto,09.02.2021 02:50,australian-open-2021,3-1,4,5,3-1 | 6-7(1-7) | 6-0 | 6-4 | 7-6(7-5),6-7,1-7,6-0,,6-4,,7-6,7-5,,
10,7,1,3,61%,51%,"79%
(49/62)","66%
(35/53)","59%
(23/39)","55%
(28/51)",1/3,0/6,"34%
(18/53)","21%
(13/62)","39%
(20/51)","38%
(15/39)",6/6,2/3,31,27,39,52,"86%
(6/7)","38%
(6/16)","71%
(72/101)","61%
(63/104)","39%
(41/104)","29%
(29/101)","55%
(113/205)","45%
(92/205)","89%
(16/18)","67%
(12/18)","33%
(6/18)","11%
(2/18)","61%
(22/36)","39%
(14/36)",cuevas-pablo,seppi-andreas,09.02.2021 02:50,australian-open-2021,3-1,4,5,3-1 | 6-4 | 4-6 | 6-2 | 6-2,6-4,,4-6,,6-2,,6-2,,,
10,15,6,3,58%,56%,"80%
(67/84)","77%
(57/74)","53%
(33/62)","51%
(29/57)",7/9,8/12,"23%
(17/74)","20%
(17/84)","44%
(25/57)","37%
(23/62)",4/12,2/9,33,44,50,61,"67%
(10/15)","74%
(14/19)","68%
(99/146)","64%
(85/132)","36%
(47/132)","32%
(47/146)","52%
(145/278)","47%
(132/278)","91%
(20/22)","81%
(17/21)","19%
(4/21)","9%
(2/22)","56%
(24/43)","44%
(19/43)",khachanov-karen,vukic-aleksandar,09.02.2021 02:35,australian-open-2021,3-1,4,5,3-1 | 6-3 | 6-7(4-7) | 7-6(7-2) | 6-4,6-3,,6-7,4-7,7-6,7-2,6-4,,,
8,12,11,7,59%,59%,"71%
(76/107)","71%
(67/94)","48%
(35/73)","57%
(37/65)",7/13,4/9,"29%
(27/94)","29%
(31/107)","32%
(21/65)","37%
(27/73)",5/9,6/13,42,50,64,78,"61%
(11/18)","64%
(18/28)","62%
(111/180)","66%
(104/158)","34%
(54/158)","38%
(69/180)","49%
(165/338)","51%
(173/338)","77%
(20/26)","81%
(21/26)","19%
(5/26)","23%
(6/26)","48%
(25/52)","52%
(27/52)",goffin-david,popyrin-alexei,09.02.2021 02:20,australian-open-2021,2-3,5,5,2-3 | 6-3 | 4-6 | 7-6(7-4) | 6-7(6-8) | 3-6,6-3,,4-6,,7-6,7-4,6-7,6-8,3-6,
17,7,3,5,68%,71%,"79%
(41/52)","58%
(44/76)","48%
(12/25)","52%
(16/31)",3/4,8/13,"42%
(32/76)","21%
(11/52)","32%
(10/31)","40%
(10/25)",5/13,1/4,35,21,26,30,"60%
(3/5)","62%
(16/26)","69%
(53/77)","56%
(60/107)","44%
(47/107)","31%
(24/77)","54%
(100/184)","46%
(84/184)","93%
(13/14)","64%
(9/14)","36%
(5/14)","7%
(1/14)","64%
(18/28)","36%
(10/28)",rublev-andrey,hanfmann-yannick,09.02.2021 01:10,australian-open-2021,3-0,3,5,3-0 | 6-3 | 6-3 | 6-4,6-3,,6-3,,6-4,,,,,
21,6,2,7,68%,53%,"80%
(52/65)","65%
(36/55)","70%
(21/30)","54%
(26/48)",4/5,6/11,"35%
(19/55)","20%
(13/65)","31%
(15/48)","23%
(7/30)",5/11,1/5,41,21,37,38,"73%
(11/15)","58%
(14/24)","77%
(73/95)","60%
(62/103)","40%
(41/103)","23%
(22/95)","58%
(114/198)","42%
(84/198)","94%
(17/18)","71%
(12/17)","29%
(5/17)","6%
(1/18)","63%
(22/35)","37%
(13/35)",harris-lloyd,torpegaard-mikael,09.02.2021 00:10,australian-open-2021,3-1,4,5,3-1 | 4-6 | 6-3 | 6-2 | 6-2,4-6,,6-3,,6-2,,6-2,,,
14,3,3,8,65%,65%,"79%
(49/62)","69%
(51/74)","55%
(18/33)","38%
(15/40)",5/7,5/11,"31%
(23/74)","21%
(13/62)","43%
(17/40)","36%
(12/33)",6/11,2/7,44,39,24,32,"58%
(15/26)","76%
(22/29)","71%
(67/95)","58%
(66/114)","42%
(48/114)","29%
(28/95)","55%
(115/209)","45%
(94/209)","88%
(15/17)","65%
(11/17)","35%
(6/17)","12%
(2/17)","62%
(21/34)","38%
(13/34)",mcdonald-mackenzie,cecchinato-marco,09.02.2021 00:10,australian-open-2021,3-1,4,5,3-1 | 3-6 | 6-3 | 6-2 | 6-2,3-6,,6-3,,6-2,,6-2,,,
7,6,0,4,68%,67%,"69%
(40/58)","55%
(31/56)","74%
(20/27)","61%
(17/28)",2/3,3/8,"45%
(25/56)","31%
(18/58)","25%
(7/28)","26%
(7/27)",5/8,1/3,32,24,21,36,"75%
(9/12)","70%
(16/23)","71%
(60/85)","57%
(48/84)","43%
(36/84)","29%
(25/85)","57%
(96/169)","43%
(73/169)","93%
(13/14)","62%
(8/13)","38%
(5/13)","7%
(1/14)","67%
(18/27)","33%
(9/27)",monteiro-thiago,martin-andrej,09.02.2021 00:10,australian-open-2021,3-0,3,5,3-0 | 7-6(8-6) | 6-1 | 6-2,7-6,8-6,6-1,,6-2,,,,,
10,14,3,3,58%,60%,"87%
(55/63)","82%
(49/60)","51%
(23/45)","43%
(17/40)",6/6,2/4,"18%
(11/60)","13%
(8/63)","50%
(20/40)","42%
(19/45)",2/4,0/6,42,35,23,36,"85%
(11/13)","64%
(34/53)","72%
(78/108)","66%
(66/100)","34%
(34/100)","28%
(30/108)","54%
(112/208)","46%
(96/208)","100%
(16/16)","87%
(13/15)","13%
(2/15)","0%
(0/16)","58%
(18/31)","42%
(13/31)",o-connell-christopher,struff-jan-lennard,09.02.2021 00:10,australian-open-2021,3-0,3,5,3-0 | 7-6(7-2) | 7-6(7-5) | 6-1,7-6,7-2,7-6,7-5,6-1,,,,,
4,23,2,2,62%,70%,"70%
(47/67)","79%
(52/66)","46%
(19/41)","64%
(18/28)",7/11,1/3,"21%
(14/66)","30%
(20/67)","29%
(8/28)","49%
(20/41)",2/3,4/11,27,52,30,30,"53%
(10/19)","70%
(16/23)","61%
(66/108)","74%
(70/94)","26%
(24/94)","39%
(42/108)","45%
(90/202)","55%
(112/202)","75%
(12/16)","88%
(15/17)","12%
(2/17)","25%
(4/16)","42%
(14/33)","58%
(19/33)",pella-guido,coric-borna,09.02.2021 00:10,australian-open-2021,0-3,3,5,0-3 | 3-6 | 6-7(5-7) | 5-7,3-6,,6-7,5-7,5-7,,,,,
4,2,6,1,54%,57%,"71%
(35/49)","77%
(37/48)","39%
(16/41)","64%
(23/36)",7/12,3/4,"23%
(11/48)","29%
(14/49)","33%
(12/36)","46%
(19/41)",1/4,5/12,24,26,44,23,"75%
(12/16)","63%
(10/16)","57%
(51/90)","71%
(60/84)","29%
(24/84)","43%
(39/90)","43%
(75/174)","57%
(99/174)","62%
(8/13)","93%
(13/14)","7%
(1/14)","38%
(5/13)","33%
(9/27)","67%
(18/27)",van-de-zandschulp-botic,alcaraz-garfia-carlos,09.02.2021 00:10,australian-open-2021,0-3,3,5,0-3 | 1-6 | 4-6 | 4-6,1-6,,4-6,,4-6,,,,,
7,19,9,3,76%,70%,"65%
(91/139)","71%
(67/95)","44%
(20/45)","57%
(23/40)",13/17,3/8,"29%
(28/95)","35%
(48/139)","35%
(14/40)","36%
(16/45)",5/8,4/17,40,62,83,100,"74%
(17/23)","74%
(37/50)","60%
(111/184)","67%
(90/135)","33%
(45/135)","40%
(73/184)","49%
(156/319)","51%
(163/319)","83%
(20/24)","79%
(19/24)","21%
(5/24)","17%
(4/24)","52%
(25/48)","48%
(23/48)",ymer-mikael,hurkacz-hubert,09.02.2021 00:10,australian-open-2021,3-2,5,5,3-2 | 3-6 | 6-3 | 3-6 | 7-5 | 6-3,3-6,,6-3,,3-6,,7-5,,6-3,
12,4,9,4,63%,70%,"75%
(74/99)","67%
(68/102)","48%
(28/58)","56%
(24/43)",17/20,5/10,"33%
(34/102)","25%
(25/99)","35%
(15/43)","36%
(21/58)",5/10,3/20,62,26,71,44,"74%
(39/53)","73%
(19/26)","66%
(103/157)","63%
(92/145)","37%
(53/145)","34%
(54/157)","51%
(155/302)","49%
(147/302)","87%
(20/23)","78%
(18/23)","23%
(5/22)","13%
(3/23)","54%
(25/46)","47%
(21/45)",shapovalov-denis,sinner-jannik,08.02.2021 09:50,australian-open-2021,3-2,5,5,3-2 | 3-6 | 6-3 | 6-2 | 4-6 | 6-4,3-6,,6-3,,6-2,,4-6,,6-4,
9,3,1,3,75%,59%,"86%
(37/43)","59%
(30/51)","79%
(11/14)","37%
(13/35)",0/0,7/13,"41%
(21/51)","14%
(6/43)","54%
(19/35)","14%
(2/14)",6/13,0/0,41,20,11,26,"75%
(18/24)","67%
(12/18)","86%
(49/57)","53%
(46/86)","47%
(40/86)","14%
(8/57)","64%
(91/143)","36%
(52/143)","100%
(12/12)","50%
(6/12)","50%
(6/12)","0%
(0/12)","75%
(18/24)","25%
(6/24)",djokovic-novak,chardy-jeremy,08.02.2021 09:35,australian-open-2021,3-0,3,5,3-0 | 6-3 | 6-1 | 6-2,6-3,,6-1,,6-2,,,,,
4,26,4,4,64%,65%,"75%
(62/83)","88%
(52/59)","39%
(18/46)","66%
(21/32)",6/8,0/1,"12%
(7/59)","25%
(21/83)","22%
(7/32)","52%
(24/46)",1/1,2/8,20,66,15,26,"76%
(13/17)","72%
(62/86)","62%
(80/129)","80%
(73/91)","20%
(18/91)","38%
(49/129)","45%
(98/220)","55%
(122/220)","88%
(15/17)","94%
(16/17)","6%
(1/17)","12%
(2/17)","47%
(16/34)","53%
(18/34)",daniel-taro,cressy-maxime,08.02.2021 09:00,australian-open-2021,0-3,3,5,0-3 | 6-7(1-7) | 6-7(3-7) | 4-6,6-7,1-7,6-7,3-7,4-6,,,,,
5,14,3,1,69%,80%,"61%
(48/79)","84%
(46/55)","44%
(16/36)","57%
(8/14)",12/17,0/2,"16%
(9/55)","39%
(31/79)","36%
(5/14)","47%
(17/36)",2/2,5/17,25,40,30,28,"70%
(14/20)","83%
(19/23)","58%
(67/115)","80%
(55/69)","20%
(14/69)","42%
(48/115)","43%
(79/184)","57%
(105/184)","67%
(10/15)","87%
(13/15)","13%
(2/15)","33%
(5/15)","40%
(12/30)","60%
(18/30)",silva-frederico-ferreira,kyrgios-nick,08.02.2021 08:15,australian-open-2021,0-3,3,5,0-3 | 4-6 | 4-6 | 4-6,4-6,,4-6,,4-6,,,,,
6,10,2,3,54%,64%,"71%
(25/35)","79%
(38/48)","43%
(13/30)","33%
(9/27)",3/7,6/7,"21%
(10/48)","29%
(10/35)","56%
(15/27)","50%
(15/30)",1/7,4/7,23,36,21,30,"60%
(6/10)","100%
(8/8)","62%
(40/65)","67%
(50/75)","33%
(25/75)","38%
(25/65)","47%
(66/140)","53%
(74/140)","64%
(7/11)","90%
(9/10)","10%
(1/10)","36%
(4/11)","38%
(8/21)","62%
(13/21)",sugita-yuichi,tomic-bernard,08.02.2021 07:45,australian-open-2021,1-1,3,3,1-1 | 6-3 | 1-6 | 1-4,6-3,,1-6,,1-4,,,,,
2,7,1,2,68%,71%,"63%
(32/51)","76%
(37/49)","29%
(7/24)","70%
(14/20)",3/9,0/1,"24%
(12/49)","37%
(19/51)","20%
(4/20)","67%
(16/24)",1/1,6/9,10,25,33,25,"63%
(12/19)","92%
(11/12)","53%
(40/75)","77%
(53/69)","23%
(16/69)","47%
(35/75)","40%
(57/144)","60%
(87/144)","54%
(7/13)","92%
(12/13)","8%
(1/13)","46%
(6/13)","31%
(8/26)","69%
(18/26)",stebe-cedrik-marcel,auger-aliassime-felix,08.02.2021 06:55,australian-open-2021,0-3,3,5,0-3 | 2-6 | 4-6 | 2-6,2-6,,4-6,,2-6,,,,,
5,1,6,4,58%,68%,"61%
(41/67)","59%
(52/88)","44%
(21/48)","54%
(22/41)",5/13,11/18,"41%
(36/88)","39%
(26/67)","37%
(15/41)","44%
(21/48)",7/18,8/13,40,26,60,48,"65%
(17/26)","50%
(13/26)","59%
(68/115)","60%
(78/129)","40%
(51/129)","41%
(47/115)","48%
(117/244)","52%
(127/244)","58%
(11/19)","63%
(12/19)","37%
(7/19)","42%
(8/19)","47%
(18/38)","53%
(20/38)",ymer-elias,schwartzman-diego,08.02.2021 06:55,australian-open-2021,1-3,4,5,1-3 | 6-7(3-7) | 4-6 | 6-2 | 2-6,6-7,3-7,4-6,,6-2,,2-6,,,
19,4,2,2,69%,58%,"83%
(52/63)","78%
(42/54)","54%
(15/28)","46%
(18/39)",3/4,6/10,"22%
(12/54)","17%
(11/63)","49%
(19/39)","39%
(11/28)",4/10,1/4,34,26,19,41,"100%
(4/4)","53%
(16/30)","75%
(67/89)","66%
(60/91)","34%
(31/91)","25%
(22/89)","56%
(100/180)","47%
(84/180)","93%
(14/15)","73%
(11/15)","27%
(4/15)","7%
(1/15)","60%
(18/30)","40%
(12/30)",dimitrov-grigor,cilic-marin,08.02.2021 06:50,australian-open-2021,3-0,3,5,3-0 | 6-4 | 6-2 | 7-6(7-5),6-4,,6-2,,7-6,7-5,,,,
8,3,4,4,65%,67%,"82%
(42/51)","66%
(44/67)","61%
(17/28)","42%
(14/33)",1/2,6/11,"34%
(23/67)","18%
(9/51)","45%
(15/33)","25%
(7/28)",5/11,1/2,32,15,38,35,"67%
(14/21)","58%
(7/12)","80%
(63/79)","62%
(62/100)","38%
(38/100)","20%
(16/79)","56%
(101/179)","44%
(78/179)","93%
(14/15)","67%
(10/15)","33%
(5/15)","7%
(1/15)","63%
(19/30)","37%
(11/30)",koepfer-dominik,dellien-hugo,08.02.2021 06:50,australian-open-2021,3-0,3,5,3-0 | 7-5 | 6-2 | 6-4,7-5,,6-2,,6-4,,,,,
11,6,5,5,58%,72%,"68%
(66/97)","67%
(71/106)","54%
(38/71)","60%
(25/42)",10/17,6/11,"33%
(35/106)","32%
(31/97)","29%
(12/42)","39%
(28/71)",5/11,7/17,60,66,51,42,"62%
(84/135)","70%
(19/27)","65%
(109/168)","68%
(101/148)","32%
(47/148)","35%
(59/168)","49%
(156/316)","51%
(160/316)","74%
(20/27)","81%
(21/26)","19%
(5/26)","26%
(7/27)","47%
(25/53)","53%
(28/53)",stakhovsky-sergiy,lajovic-dusan,08.02.2021 06:50,australian-open-2021,2-3,5,5,2-3 | 7-5 | 4-6 | 3-6 | 7-5 | 4-6,7-5,,4-6,,3-6,,7-5,,4-6,
6,8,3,2,54%,67%,"74%
(35/47)","59%
(33/56)","45%
(18/40)","30%
(8/27)",4/8,4/12,"41%
(23/56)","26%
(12/47)","63%
(17/27)","48%
(19/40)",8/12,4/8,23,23,33,40,"77%
(20/26)","40%
(2/5)","64%
(56/87)","52%
(43/83)","48%
(40/83)","36%
(31/87)","56%
(95/170)","44%
(75/170)","71%
(10/14)","43%
(6/14)","57%
(8/14)","29%
(4/14)","64%
(18/28)","36%
(10/28)",tiafoe-frances,travaglia-stefano,08.02.2021 06:20,australian-open-2021,3-0,3,5,3-0 | 7-6(7-5) | 6-2 | 6-2,7-6,7-5,6-2,,6-2,,,,,
3,12,1,2,67%,72%,"63%
(43/68)","73%
(57/78)","53%
(18/34)","48%
(15/31)",5/11,8/11,"27%
(21/78)","37%
(25/68)","45%
(14/31)","44%
(15/34)",3/11,6/11,36,39,42,39,"73%
(19/26)","70%
(7/10)","61%
(62/102)","68%
(74/109)","32%
(35/109)","39%
(40/102)","46%
(98/211)","54%
(113/211)","63%
(10/16)","81%
(13/16)","19%
(3/16)","38%
(6/16)","41%
(13/32)","59%
(19/32)",nishikori-kei,carreno-busta-pablo,08.02.2021 06:00,australian-open-2021,0-3,3,5,0-3 | 5-7 | 6-7(4-7) | 2-6,5-7,,6-7,4-7,2-6,,,,,
6,0,3,7,69%,59%,"70%
(44/63)","56%
(40/72)","46%
(13/28)","41%
(21/51)",0/4,2/11,"44%
(32/72)","30%
(19/63)","45%
(23/51)","43%
(12/28)",9/11,4/4,37,21,44,47,"73%
(11/15)","36%
(5/14)","66%
(60/91)","55%
(68/123)","45%
(55/123)","34%
(31/91)","56%
(119/214)","44%
(95/214)","76%
(13/17)","47%
(8/17)","53%
(9/17)","24%
(4/17)","65%
(22/34)","35%
(12/34)",muller-alexandre,londero-juan-ignacio,08.02.2021 05:25,australian-open-2021,3-1,4,5,3-1 | 4-6 | 6-3 | 6-0 | 6-3,4-6,,6-3,,6-0,,6-3,,,
18,22,3,4,68%,69%,"69%
(74/108)","72%
(72/100)","49%
(25/51)","56%
(25/45)",7/13,6/9,"28%
(28/100)","31%
(34/108)","36%
(16/45)","45%
(23/51)",3/9,6/13,48,63,48,59,"62%
(13/21)","76%
(26/34)","64%
(102/159)","70%
(101/145)","30%
(44/145)","36%
(57/159)","48%
(147/304)","52%
(157/304)","76%
(19/25)","88%
(21/24)","13%
(3/24)","24%
(6/25)","45%
(22/49)","55%
(27/49)",coppejans-kimmer,vesely-jiri,08.02.2021 05:15,australian-open-2021,2-3,5,5,2-3 | 4-6 | 6-3 | 7-6(7-3) | 3-6 | 3-6,4-6,,6-3,,7-6,7-3,3-6,,3-6,
9,14,2,0,63%,67%,"70%
(53/76)","80%
(66/82)","61%
(27/44)","65%
(26/40)",8/11,6/6,"20%
(16/82)","30%
(23/76)","35%
(14/40)","34%
(15/44)",0/6,3/11,27,48,39,46,"57%
(16/28)","69%
(11/16)","68%
(82/120)","75%
(92/122)","25%
(30/122)","32%
(38/120)","45%
(110/242)","55%
(132/242)","84%
(16/19)","100%
(21/21)","0%
(0/21)","16%
(3/19)","40%
(16/40)","60%
(24/40)",uchiyama-yasutaka,humbert-ugo,08.02.2021 05:15,australian-open-2021,1-3,4,5,1-3 | 3-6 | 4-6 | 7-6(7-3) | 3-6,3-6,,4-6,,7-6,7-3,3-6,,,
3,6,6,1,63%,59%,"68%
(38/56)","71%
(34/48)","27%
(9/33)","61%
(20/33)",9/15,1/3,"29%
(14/48)","32%
(18/56)","36%
(12/33)","55%
(18/33)",2/3,6/15,16,21,36,30,"61%
(14/23)","69%
(24/35)","58%
(52/89)","68%
(55/81)","32%
(26/81)","42%
(37/89)","44%
(74/170)","56%
(96/170)","54%
(7/13)","86%
(12/14)","14%
(2/14)","46%
(6/13)","33%
(9/27)","67%
(18/27)",dzumhur-damir,duckworth-james,08.02.2021 04:50,australian-open-2021,0-3,3,5,0-3 | 3-6 | 2-6 | 4-6,3-6,,2-6,,4-6,,,,,
21,5,23,5,54%,60%,"66%
(54/82)","61%
(59/96)","37%
(26/70)","47%
(30/64)",15/23,14/21,"39%
(37/96)","34%
(28/82)","45%
(29/64)","30%
(21/70)",7/21,8/23,75,25,90,32,"70%
(35/50)","65%
(24/37)","68%
(103/152)","59%
(94/160)","41%
(66/160)","32%
(49/152)","48%
(151/312)","52%
(161/312)","60%
(12/20)","65%
(13/20)","35%
(7/20)","40%
(8/20)","48%
(19/40)","53%
(21/40)",paire-benoit,gerasimov-egor,08.02.2021 04:20,australian-open-2021,1-3,4,5,1-3 | 2-6 | 6-2 | 6-7(5-7) | 5-7,2-6,,6-2,,6-7,5-7,5-7,,,
15,41,3,10,63%,65%,"74%
(55/74)","74%
(66/89)","60%
(26/43)","51%
(24/47)",4/9,6/9,"26%
(23/89)","26%
(19/74)","28%
(13/47)","33%
(14/43)",3/9,5/9,51,62,39,40,"70%
(28/40)","43%
(6/14)","72%
(84/117)","74%
(100/136)","26%
(36/136)","28%
(33/117)","50%
(127/253)","50%
(126/253)","77%
(17/22)","86%
(19/22)","14%
(3/22)","23%
(5/22)","45%
(20/44)","55%
(24/44)",bedene-aljaz,bublik-alexander,08.02.2021 04:10,australian-open-2021,1-3,4,5,1-3 | 4-6 | 5-7 | 7-5 | 4-6,4-6,,5-7,,7-5,,4-6,,,
6,16,8,4,59%,69%,"78%
(63/81)","87%
(67/77)","39%
(22/57)","59%
(20/34)",9/15,2/4,"13%
(10/77)","22%
(18/81)","29%
(10/34)","47%
(27/57)",2/4,6/15,28,50,41,39,"83%
(19/23)","71%
(30/42)","67%
(93/138)","82%
(91/111)","18%
(20/111)","33%
(45/138)","44%
(109/249)","56%
(140/249)","71%
(15/21)","90%
(18/20)","10%
(2/20)","29%
(6/21)","41%
(17/41)","59%
(24/41)",giron-marcos,zverev-alexander,08.02.2021 03:45,australian-open-2021,1-3,4,5,1-3 | 7-6(10-8) | 6-7(5-7) | 3-6 | 2-6,7-6,10-8,6-7,5-7,3-6,,2-6,,,
8,7,2,6,68%,68%,"79%
(42/53)","63%
(41/65)","60%
(15/25)","43%
(13/30)",3/3,3/8,"37%
(24/65)","21%
(11/53)","37%
(11/30)","32%
(8/25)",5/8,0/3,28,33,17,33,"59%
(10/17)","61%
(17/28)","73%
(57/78)","57%
(54/95)","43%
(41/95)","27%
(21/78)","57%
(98/173)","43%
(75/173)","100%
(13/13)","64%
(9/14)","36%
(5/14)","0%
(0/13)","67%
(18/27)","33%
(9/27)",kecmanovic-miomir,majchrzak-kamil,08.02.2021 03:15,australian-open-2021,3-0,3,5,3-0 | 6-2 | 6-4 | 6-3,6-2,,6-4,,6-3,,,,,
6,11,2,3,64%,61%,"65%
(36/55)","88%
(37/42)","39%
(12/31)","63%
(17/27)",6/11,1/2,"12%
(5/42)","35%
(19/55)","26%
(7/27)","55%
(17/31)",1/2,5/11,11,32,35,26,"50%
(2/4)","80%
(8/10)","56%
(48/86)","78%
(54/69)","22%
(15/69)","44%
(38/86)","41%
(63/155)","59%
(92/155)","64%
(9/14)","93%
(13/14)","7%
(1/14)","36%
(5/14)","36%
(10/28)","64%
(18/28)",mager-gianluca,karatsev-aslan,08.02.2021 03:10,australian-open-2021,0-3,3,5,0-3 | 3-6 | 3-6 | 4-6,3-6,,3-6,,4-6,,,,,
1,4,2,4,63%,59%,"74%
(35/47)","55%
(41/75)","61%
(17/28)","40%
(21/52)",1/4,16/23,"45%
(34/75)","26%
(12/47)","52%
(27/52)","32%
(9/28)",7/23,3/4,29,17,27,48,"81%
(17/21)","73%
(11/15)","69%
(52/75)","49%
(63/128)","51%
(65/128)","31%
(23/75)","58%
(117/203)","42%
(85/203)","79%
(11/14)","53%
(8/15)","47%
(7/15)","21%
(3/14)","62%
(18/29)","38%
(11/29)",thiem-dominic,kukushkin-mikhail,08.02.2021 03:05,australian-open-2021,3-0,3,5,3-0 | 7-6(7-2) | 6-2 | 6-3,7-6,7-2,6-2,,6-3,,,,,
7,3,6,8,64%,65%,"69%
(66/96)","59%
(61/104)","56%
(31/55)","45%
(25/56)",9/14,15/24,"41%
(43/104)","31%
(30/96)","41%
(23/56)","33%
(18/55)",9/24,5/14,59,34,60,65,"76%
(37/49)","65%
(43/66)","68%
(103/151)","59%
(94/160)","41%
(66/160)","32%
(48/151)","55%
(171/311)","45%
(140/311)","79%
(19/24)","61%
(14/23)","39%
(9/23)","21%
(5/24)","60%
(28/47)","40%
(19/47)",fucsovics-marton,polmans-marc,08.02.2021 02:20,australian-open-2021,3-2,5,5,3-2 | 4-6 | 6-3 | 6-1 | 6-7(3-7) | 6-3,4-6,,6-3,,6-1,,6-7,3-7,6-3,
4,7,1,1,56%,69%,"49%
(32/65)","70%
(49/70)","45%
(23/51)","52%
(16/31)",10/21,8/11,"30%
(21/70)","51%
(33/65)","45%
(14/31)","53%
(27/51)",3/11,11/21,39,48,46,28,"56%
(23/41)","68%
(26/38)","47%
(55/116)","64%
(65/101)","36%
(36/101)","53%
(61/116)","42%
(91/217)","58%
(126/217)","35%
(6/17)","81%
(13/16)","19%
(3/16)","65%
(11/17)","27%
(9/33)","73%
(24/33)",nishioka-yoshihito,martinez-pedro,08.02.2021 02:15,australian-open-2021,1-3,4,5,1-3 | 7-6(7-3) | 1-6 | 1-6 | 1-6,7-6,7-3,1-6,,1-6,,1-6,,,
6,11,4,4,66%,57%,"65%
(61/94)","73%
(59/81)","54%
(26/48)","52%
(32/62)",6/10,10/13,"27%
(22/81)","35%
(33/94)","42%
(26/62)","38%
(18/48)",3/13,4/10,49,41,71,56,"83%
(10/12)","50%
(8/16)","61%
(87/142)","64%
(91/143)","36%
(52/143)","39%
(55/142)","49%
(139/285)","51%
(146/285)","81%
(17/21)","85%
(17/20)","15%
(3/20)","19%
(4/21)","49%
(20/41)","51%
(21/41)",ramos-vinolas-albert,fritz-taylor,08.02.2021 02:15,australian-open-2021,1-3,4,5,1-3 | 6-7(6-8) | 6-3 | 2-6 | 6-7(6-8),6-7,6-8,6-3,,2-6,,6-7,6-8,,
