Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
6,1,0,3,70%,53%,"87%
(26/30)","61%
(17/28)","62%
(8/13)","32%
(8/25)",1/1,2/6,"39%
(11/28)","13%
(4/30)","56%
(14/25)","38%
(5/13)",4/6,0/1,"79%
(34/43)","47%
(25/53)","53%
(28/53)","21%
(9/43)","65%
(62/96)","35%
(34/96)","100%
(8/8)","50%
(4/8)","50%
(4/8)","0%
(0/8)","75%
(12/16)","25%
(4/16)",fucsovics-marton,mannarino-adrian,07.11.2021 16:40,stockholm-2021,2-0,2,3,2-0 | 6-4 | 6-0,6-4,,6-0,,,,,,,
1,6,5,1,51%,62%,"63%
(17/27)","88%
(28/32)","50%
(13/26)","55%
(11/20)",1/4,1/1,"13%
(4/32)","33%
(9/27)","40%
(8/20)","31%
(8/26)",0/1,3/4,"58%
(30/52)","75%
(39/52)","25%
(13/52)","42%
(22/52)","41%
(43/104)","59%
(61/104)","67%
(6/9)","100%
(9/9)","0%
(0/9)","33%
(3/9)","33%
(6/18)","67%
(12/18)",borg-leo,paul-tommy,07.11.2021 15:10,stockholm-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
7,8,3,0,68%,85%,"73%
(40/55)","80%
(45/56)","46%
(12/26)","80%
(8/10)",5/6,2/2,"20%
(11/56)","27%
(15/55)","20%
(2/10)","42%
(11/26)",0/2,1/6,"64%
(52/81)","80%
(53/66)","20%
(13/66)","36%
(29/81)","44%
(65/147)","56%
(82/147)","90%
(9/10)","100%
(11/11)","0%
(0/11)","10%
(1/10)","43%
(9/21)","57%
(12/21)",gerasimov-egor,kotov-pavel,07.11.2021 13:20,stockholm-2021,0-2,2,3,0-2 | 6-7(4-7) | 3-6,6-7,4-7,3-6,,,,,,,
2,7,1,1,62%,68%,"52%
(16/31)","71%
(36/51)","53%
(10/19)","38%
(9/24)",2/6,6/7,"29%
(15/51)","48%
(15/31)","58%
(14/24)","42%
(8/19)",1/7,4/6,"52%
(26/50)","60%
(45/75)","40%
(30/75)","48%
(24/50)","45%
(56/125)","55%
(69/125)","50%
(4/8)","89%
(8/9)","11%
(1/9)","50%
(4/8)","29%
(5/17)","71%
(12/17)",menendez-maceiras-adrian,durasovic-viktor,07.11.2021 13:10,stockholm-2021,0-2,2,3,0-2 | 3-6 | 2-6,3-6,,2-6,,,,,,,
6,5,4,2,62%,71%,"72%
(36/50)","79%
(37/47)","42%
(13/31)","53%
(10/19)",2/4,2/2,"21%
(10/47)","28%
(14/50)","37%
(7/19)","48%
(15/31)",0/2,2/4,"60%
(49/81)","71%
(47/66)","29%
(19/66)","40%
(32/81)","46%
(68/147)","54%
(79/147)","82%
(9/11)","100%
(11/11)","0%
(0/11)","18%
(2/11)","41%
(9/22)","59%
(13/22)",kovalik-jozef,istomin-denis,07.11.2021 11:10,stockholm-2021,0-2,2,3,0-2 | 4-6 | 5-7,4-6,,5-7,,,,,,,
14,8,4,3,72%,63%,"82%
(51/62)","77%
(43/56)","33%
(8/24)","45%
(15/33)",3/4,6/8,"23%
(13/56)","18%
(11/62)","48%
(16/33)","50%
(12/24)",2/8,1/4,"69%
(59/85)","65%
(58/89)","35%
(31/89)","31%
(26/85)","52%
(90/174)","49%
(85/174)","93%
(13/14)","86%
(12/14)","14%
(2/14)","7%
(1/14)","54%
(15/28)","46%
(13/28)",vavassori-andrea,serdarusic-nino,07.11.2021 11:05,stockholm-2021,2-1,3,3,2-1 | 3-6 | 6-3 | 6-4,3-6,,6-3,,6-4,,,,,
11,2,0,0,71%,62%,"82%
(40/49)","79%
(31/39)","40%
(8/20)","88%
(21/24)",1/2,4/4,"21%
(8/39)","18%
(9/49)","13%
(3/24)","60%
(12/20)",0/4,1/2,"70%
(48/69)","83%
(52/63)","17%
(11/63)","30%
(21/69)","45%
(59/132)","55%
(73/132)","82%
(9/11)","91%
(10/11)","9%
(1/11)","18%
(2/11)","45%
(10/22)","55%
(12/22)",safwat-mohamed,menendez-maceiras-adrian,06.11.2021 16:35,stockholm-2021,0-2,2,3,0-2 | 4-6 | 6-7(4-7),4-6,,6-7,4-7,,,,,,
4,2,4,2,66%,69%,"76%
(48/63)","61%
(36/59)","30%
(10/33)","52%
(14/27)",3/8,3/8,"39%
(23/59)","24%
(15/63)","41%
(11/27)","58%
(19/33)",5/8,5/8,"60%
(58/96)","58%
(50/86)","42%
(36/86)","40%
(38/96)","52%
(94/182)","48%
(88/182)","69%
(11/16)","67%
(10/15)","33%
(5/15)","31%
(5/16)","52%
(16/31)","48%
(15/31)",gerasimov-egor,martineau-matteo,06.11.2021 15:40,stockholm-2021,2-1,3,3,2-1 | 3-6 | 6-4 | 7-5,3-6,,6-4,,7-5,,,,,
10,3,2,12,53%,49%,"74%
(35/47)","68%
(28/41)","50%
(21/42)","53%
(23/43)",3/5,1/4,"32%
(13/41)","26%
(12/47)","19%
(8/43)","45%
(19/42)",3/4,2/5,"67%
(46/69)","61%
(43/71)","39%
(28/71)","33%
(23/69)","53%
(74/140)","47%
(66/140)","83%
(10/12)","75%
(9/12)","25%
(3/12)","17%
(2/12)","54%
(13/24)","46%
(11/24)",durasovic-viktor,gabashvili-teimuraz,06.11.2021 15:15,stockholm-2021,2-1,3,3,2-1 | 6-4 | 3-6 | 6-3,6-4,,3-6,,6-3,,,,,
9,3,5,4,56%,62%,"76%
(31/41)","76%
(41/54)","59%
(19/32)","52%
(17/33)",2/4,2/4,"24%
(13/54)","24%
(10/41)","36%
(12/33)","25%
(8/32)",2/4,2/4,"68%
(50/73)","67%
(58/87)","33%
(29/87)","32%
(23/73)","49%
(79/160)","51%
(81/160)","85%
(11/13)","86%
(12/14)","14%
(2/14)","15%
(2/13)","48%
(13/27)","52%
(14/27)",mridha-jonathan,istomin-denis,06.11.2021 13:45,stockholm-2021,1-2,3,3,1-2 | 6-2 | 3-6 | 4-6,6-2,,3-6,,4-6,,,,,
9,10,8,8,55%,56%,"77%
(50/65)","79%
(55/70)","64%
(34/53)","57%
(31/54)",6/7,7/7,"21%
(15/70)","23%
(15/65)","26%
(14/54)","21%
(11/53)",0/7,1/7,"71%
(84/118)","69%
(86/124)","31%
(38/124)","29%
(34/118)","50%
(122/242)","50%
(120/242)","94%
(16/17)","100%
(17/17)","0%
(0/17)","6%
(1/17)","47%
(16/34)","53%
(18/34)",milojevic-nikola,vavassori-andrea,06.11.2021 13:30,stockholm-2021,1-2,3,3,1-2 | 7-6(7-4) | 4-6 | 6-7(7-9),7-6,7-4,4-6,,6-7,7-9,,,,
1,2,1,0,49%,63%,"68%
(26/38)","67%
(26/39)","54%
(21/39)","70%
(16/23)",6/9,3/4,"33%
(13/39)","32%
(12/38)","30%
(7/23)","44%
(17/39)",1/4,3/9,"61%
(47/77)","68%
(42/62)","32%
(20/62)","39%
(30/77)","48%
(67/139)","52%
(72/139)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",brancaccio-raul,kotov-pavel,06.11.2021 13:10,stockholm-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
4,9,2,1,52%,64%,"70%
(32/46)","78%
(45/58)","56%
(24/43)","67%
(22/33)",5/8,5/5,"22%
(13/58)","30%
(14/46)","30%
(10/33)","40%
(17/43)",0/5,3/8,"63%
(56/89)","74%
(67/91)","26%
(24/91)","37%
(33/89)","44%
(80/180)","56%
(100/180)","77%
(10/13)","100%
(15/15)","0%
(0/15)","23%
(3/13)","36%
(10/28)","64%
(18/28)",freund-simon,serdarusic-nino,06.11.2021 11:00,stockholm-2021,1-2,3,3,1-2 | 1-6 | 7-6(7-1) | 3-6,1-6,,7-6,7-1,3-6,,,,,
9,14,5,10,48%,54%,"90%
(35/39)","75%
(39/52)","57%
(24/42)","48%
(21/44)",3/4,5/6,"25%
(13/52)","10%
(4/39)","30%
(13/44)","31%
(13/42)",1/6,1/4,"73%
(59/81)","63%
(60/96)","38%
(36/96)","27%
(22/81)","54%
(95/177)","46%
(82/177)","92%
(11/12)","92%
(11/12)","8%
(1/12)","8%
(1/12)","50%
(12/24)","50%
(12/24)",kovalik-jozef,petrovic-danilo,06.11.2021 11:00,stockholm-2021,2-0,2,3,2-0 | 7-6(7-2) | 7-6(8-6),7-6,7-2,7-6,8-6,,,,,,
