Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Winners_left,Winners_right,Unforced errors_left,Unforced errors_right,Net points won_left,Net points won_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
7,1,4,3,61%,53%,"73%
(53/73)","61%
(43/70)","57%
(26/46)","60%
(37/62)",2/4,11/16,"39%
(27/70)","27%
(20/73)","35%
(22/62)","35%
(16/46)",5/16,2/4,45,27,47,25,"68%
(21/31)","61%
(19/31)","66%
(78/118)","61%
(80/132)","39%
(52/132)","34%
(40/118)","52%
(131/250)","48%
(120/250)","89%
(17/19)","72%
(13/18)","28%
(5/18)","11%
(2/19)","59%
(22/37)","41%
(15/37)",garin-cristian,kohlschreiber-philipp,29.09.2020 09:10,french-open-2020,3-1,4,5,3-1 | 6-4 | 4-6 | 6-1 | 6-4,6-4,,4-6,,6-1,,6-4,,,
8,3,5,1,66%,73%,"72%
(55/76)","71%
(61/86)","33%
(13/39)","56%
(18/32)",6/11,10/11,"29%
(25/86)","28%
(21/76)","41%
(13/32)","54%
(21/39)",1/11,5/11,46,39,45,31,"34%
(12/35)","81%
(26/32)","59%
(68/115)","67%
(79/118)","33%
(39/118)","41%
(47/115)","46%
(107/233)","54%
(126/233)","71%
(12/17)","94%
(16/17)","6%
(1/17)","29%
(5/17)","38%
(13/34)","62%
(21/34)",humbert-ugo,polmans-marc,29.09.2020 09:10,french-open-2020,1-3,4,5,1-3 | 2-6 | 2-6 | 6-3 | 3-6,2-6,,2-6,,6-3,,3-6,,,
17,7,1,7,72%,66%,"82%
(56/68)","76%
(51/67)","63%
(17/27)","50%
(17/34)",0/0,6/8,"24%
(16/67)","18%
(12/68)","29%
(10/34)","33%
(9/27)",2/8,0/0,45,33,16,36,"50%
(8/16)","80%
(20/25)","77%
(73/95)","67%
(68/101)","33%
(33/101)","23%
(22/95)","54%
(106/196)","46%
(90/196)","100%
(16/16)","88%
(14/16)","13%
(2/16)","0%
(0/16)","56%
(18/32)","44%
(14/32)",harris-lloyd,popyrin-alexei,29.09.2020 09:05,french-open-2020,3-0,3,5,3-0 | 6-4 | 6-4 | 7-6(9-7),6-4,,6-4,,7-6,9-7,,,,
3,4,5,2,53%,58%,"60%
(31/52)","78%
(29/37)","43%
(20/47)","74%
(20/27)",14/20,1/1,"22%
(8/37)","40%
(21/52)","19%
(5/27)","47%
(22/47)",0/1,6/20,17,22,45,18,"52%
(15/29)","50%
(7/14)","52%
(51/99)","77%
(49/64)","23%
(15/64)","48%
(48/99)","40%
(66/163)","60%
(97/163)","54%
(7/13)","100%
(12/12)","0%
(0/12)","46%
(6/13)","28%
(7/25)","72%
(18/25)",pospisil-vasek,berrettini-matteo,29.09.2020 09:05,french-open-2020,0-3,3,5,0-3 | 3-6 | 1-6 | 3-6,3-6,,1-6,,3-6,,,,,
1,4,2,0,57%,69%,"60%
(37/62)","67%
(37/55)","32%
(15/47)","56%
(14/25)",14/22,4/7,"33%
(18/55)","44%
(27/62)","44%
(11/25)","64%
(30/47)",3/7,8/22,24,34,33,28,"65%
(15/23)","55%
(12/22)","48%
(52/109)","64%
(51/80)","36%
(29/80)","52%
(57/109)","42%
(80/189)","57%
(108/189)","47%
(7/15)","79%
(11/14)","21%
(3/14)","53%
(8/15)","34%
(10/29)","66%
(19/29)",millman-john,carreno-busta-pablo,28.09.2020 19:20,french-open-2020,0-3,3,5,0-3 | 3-6 | 2-6 | 5-7,3-6,,2-6,,5-7,,,,,
10,11,1,3,59%,56%,"71%
(45/63)","57%
(40/70)","57%
(25/44)","52%
(28/54)",9/12,10/15,"46%
(32/70)","29%
(18/63)","43%
(23/54)","41%
(18/44)",5/15,3/12,41,37,29,40,"70%
(16/23)","58%
(25/43)","65%
(70/107)","55%
(68/124)","45%
(56/124)","35%
(37/107)","55%
(126/231)","45%
(105/231)","81%
(13/16)","69%
(11/16)","31%
(5/16)","19%
(3/16)","56%
(18/32)","44%
(14/32)",altmaier-daniel,lopez-feliciano,28.09.2020 18:15,french-open-2020,3-0,3,5,3-0 | 7-6(7-1) | 6-4 | 6-4,7-6,7-1,6-4,,6-4,,,,,
3,2,4,6,60%,55%,"64%
(44/69)","69%
(50/72)","48%
(22/46)","49%
(29/59)",7/13,4/9,"31%
(22/72)","38%
(26/69)","41%
(24/59)","43%
(20/46)",5/9,6/13,27,36,51,49,"58%
(21/36)","70%
(31/44)","57%
(66/115)","60%
(79/131)","40%
(52/131)","43%
(49/115)","48%
(118/246)","52%
(128/246)","67%
(12/18)","74%
(14/19)","26%
(5/19)","33%
(6/18)","46%
(17/37)","54%
(20/37)",medvedev-daniil,fucsovics-marton,28.09.2020 18:15,french-open-2020,1-3,4,5,1-3 | 4-6 | 6-7(3-7) | 6-2 | 1-6,4-6,,6-7,3-7,6-2,,1-6,,,
8,6,2,2,60%,72%,"64%
(36/56)","78%
(51/65)","49%
(18/37)","44%
(11/25)",6/11,6/8,"22%
(14/65)","36%
(20/56)","48%
(12/25)","46%
(17/37)",2/8,5/11,38,32,40,22,"63%
(15/24)","47%
(8/17)","58%
(54/93)","69%
(62/90)","31%
(28/90)","42%
(39/93)","45%
(82/183)","55%
(101/183)","67%
(10/15)","87%
(13/15)","13%
(2/15)","33%
(5/15)","40%
(12/30)","60%
(18/30)",majchrzak-kamil,khachanov-karen,28.09.2020 17:50,french-open-2020,0-3,3,5,0-3 | 6-7(3-7) | 3-6 | 3-6,6-7,3-7,3-6,,3-6,,,,,
6,2,0,6,66%,67%,"63%
(70/111)","55%
(54/99)","45%
(26/58)","43%
(21/49)",12/19,11/22,"45%
(45/99)","37%
(41/111)","45%
(22/49)","55%
(32/58)",11/22,7/19,55,40,55,69,"69%
(20/29)","66%
(27/41)","57%
(96/169)","51%
(75/148)","49%
(73/148)","43%
(73/169)","53%
(169/317)","47%
(148/317)","70%
(16/23)","50%
(11/22)","50%
(11/22)","30%
(7/23)","60%
(27/45)","40%
(18/45)",galan-daniel-elahi,norrie-cameron,28.09.2020 17:00,french-open-2020,3-2,5,5,3-2 | 4-6 | 6-3 | 5-7 | 6-1 | 6-1,4-6,,6-3,,5-7,,6-1,,6-1,
2,0,6,2,53%,56%,"64%
(32/50)","68%
(27/40)","36%
(16/44)","72%
(23/32)",5/12,1/2,"33%
(13/40)","36%
(18/50)","22%
(7/32)","50%
(22/44)",1/2,7/12,21,22,51,26,"33%
(3/9)","100%
(9/9)","51%
(48/94)","69%
(50/72)","31%
(22/72)","49%
(46/94)","42%
(70/166)","58%
(96/166)","46%
(6/13)","92%
(11/12)","8%
(1/12)","54%
(7/13)","28%
(7/25)","72%
(18/25)",mannarino-adrian,ramos-vinolas-albert,28.09.2020 17:00,french-open-2020,0-3,3,5,0-3 | 4-6 | 3-6 | 0-6,4-6,,3-6,,0-6,,,,,
14,10,7,8,60%,62%,"66%
(74/112)","70%
(86/123)","55%
(41/74)","51%
(39/77)",7/14,12/18,"30%
(37/123)","34%
(38/112)","39%
(30/77)","35%
(26/74)",6/18,7/14,62,66,51,77,"62%
(42/68)","70%
(31/44)","62%
(115/186)","63%
(125/200)","38%
(75/200)","38%
(71/186)","49%
(190/386)","51%
(196/386)","77%
(24/31)","81%
(25/31)","19%
(6/31)","23%
(7/31)","48%
(30/62)","52%
(32/62)",sandgren-tennys,hurkacz-hubert,28.09.2020 16:30,french-open-2020,3-2,5,5,3-2 | 7-5 | 2-6 | 4-6 | 7-6(7-1) | 11-9,7-5,,2-6,,4-6,,7-6,7-1,11-9,
10,12,3,2,52%,65%,"80%
(53/66)","68%
(66/97)","60%
(36/60)","46%
(24/52)",9/9,10/14,"32%
(31/97)","20%
(13/66)","50%
(26/52)","35%
(21/60)",4/14,0/9,46,47,29,53,"48%
(13/27)","72%
(33/46)","71%
(89/126)","60%
(90/149)","40%
(59/149)","29%
(37/126)","54%
(148/275)","46%
(127/275)","100%
(20/20)","80%
(16/20)","20%
(4/20)","0%
(0/20)","60%
(24/40)","40%
(16/40)",bedene-aljaz,rinderknech-arthur,28.09.2020 15:30,french-open-2020,3-1,4,5,3-1 | 6-2 | 6-7(7-9) | 6-4 | 6-4,6-2,,6-7,7-9,6-4,,6-4,,,
8,3,1,2,64%,63%,"69%
(34/49)","82%
(37/45)","32%
(9/28)","65%
(17/26)",0/5,1/2,"18%
(8/45)","31%
(15/49)","27%
(7/26)","64%
(18/28)",1/2,5/5,24,32,28,20,"59%
(13/22)","55%
(6/11)","56%
(43/77)","76%
(54/71)","24%
(17/71)","44%
(34/77)","41%
(60/148)","59%
(88/148)","64%
(9/14)","93%
(13/14)","7%
(1/14)","36%
(5/14)","36%
(10/28)","64%
(18/28)",gerasimov-egor,nadal-rafael,28.09.2020 15:25,french-open-2020,0-3,3,5,0-3 | 4-6 | 4-6 | 2-6,4-6,,4-6,,2-6,,,,,
5,6,12,6,69%,52%,"64%
(68/107)","78%
(47/60)","33%
(16/49)","40%
(22/55)",17/25,9/15,"22%
(13/60)","36%
(39/107)","49%
(27/55)","43%
(21/49)",6/15,8/25,41,47,58,48,"60%
(27/45)","58%
(25/43)","54%
(84/156)","60%
(69/115)","40%
(46/115)","46%
(72/156)","48%
(130/271)","52%
(141/271)","60%
(12/20)","70%
(14/20)","30%
(6/20)","40%
(8/20)","45%
(18/40)","55%
(22/40)",monfils-gael,bublik-alexander,28.09.2020 15:20,french-open-2020,1-3,4,5,1-3 | 4-6 | 5-7 | 6-3 | 3-6,4-6,,5-7,,6-3,,3-6,,,
1,1,5,7,69%,58%,"57%
(62/109)","66%
(40/61)","41%
(20/49)","53%
(24/45)",16/24,7/11,"34%
(21/61)","43%
(47/109)","31%
(14/45)","49%
(24/49)",4/11,8/24,15,46,60,62,"65%
(13/20)","69%
(11/16)","52%
(82/158)","60%
(64/106)","40%
(42/106)","48%
(76/158)","47%
(124/264)","53%
(140/264)","56%
(10/18)","76%
(13/17)","24%
(4/17)","44%
(8/18)","40%
(14/35)","60%
(21/35)",krajinovic-filip,milojevic-nikola,28.09.2020 15:15,french-open-2020,1-3,4,5,1-3 | 4-6 | 6-3 | 3-6 | 1-6,4-6,,6-3,,3-6,,1-6,,,
9,5,3,3,67%,63%,"71%
(75/106)","63%
(62/99)","50%
(26/52)","54%
(31/57)",6/11,4/11,"37%
(37/99)","29%
(31/106)","40%
(23/57)","44%
(23/52)",7/11,5/11,36,41,67,56,"71%
(12/17)","66%
(21/32)","64%
(101/158)","60%
(93/156)","40%
(63/156)","36%
(57/158)","52%
(164/314)","48%
(150/314)","78%
(18/23)","70%
(16/23)","30%
(7/23)","22%
(5/23)","54%
(25/46)","46%
(21/46)",pella-guido,caruso-salvatore,28.09.2020 14:40,french-open-2020,3-1,4,5,3-1 | 7-6(8-6) | 6-7(4-7) | 7-5 | 6-4,7-6,8-6,6-7,4-7,7-5,,6-4,,,
2,3,1,5,68%,62%,"68%
(30/44)","57%
(29/51)","86%
(18/21)","23%
(7/31)",2/3,9/16,"43%
(22/51)","32%
(14/44)","61%
(19/31)","10%
(2/21)",7/16,1/3,35,21,15,29,"73%
(8/11)","45%
(9/20)","74%
(48/65)","44%
(36/82)","56%
(46/82)","26%
(17/65)","64%
(94/147)","36%
(53/147)","92%
(11/12)","36%
(4/11)","64%
(7/11)","8%
(1/12)","78%
(18/23)","22%
(5/23)",ruud-casper,sugita-yuichi,28.09.2020 14:40,french-open-2020,3-0,3,5,3-0 | 6-1 | 6-3 | 6-1,6-1,,6-3,,6-1,,,,,
23,10,4,4,58%,56%,"71%
(67/94)","68%
(75/111)","57%
(38/67)","50%
(43/86)",7/10,9/15,"32%
(36/111)","30%
(28/94)","45%
(39/86)","37%
(25/67)",6/15,3/10,69,51,61,52,"57%
(35/61)","59%
(19/32)","65%
(105/161)","60%
(118/197)","40%
(79/197)","35%
(56/161)","51%
(184/358)","49%
(174/358)","88%
(21/24)","78%
(21/27)","22%
(6/27)","13%
(3/24)","53%
(27/51)","47%
(24/51)",struff-jan-lennard,tiafoe-frances,28.09.2020 14:35,french-open-2020,3-2,5,5,3-2 | 3-6 | 7-6(7-5) | 6-3 | 6-7(2-7) | 6-3,3-6,,7-6,7-5,6-3,,6-7,2-7,6-3,
14,3,1,1,75%,62%,"76%
(58/76)","67%
(55/82)","62%
(16/26)","38%
(19/50)",1/3,9/15,"34%
(28/82)","25%
(19/76)","60%
(30/50)","35%
(9/26)",6/15,2/3,36,37,23,46,"79%
(15/19)","71%
(12/17)","73%
(74/102)","56%
(74/132)","44%
(58/132)","27%
(28/102)","56%
(132/234)","44%
(102/234)","89%
(17/19)","67%
(12/18)","33%
(6/18)","11%
(2/19)","62%
(23/37)","38%
(14/37)",vesely-jiri,broady-liam,28.09.2020 13:55,french-open-2020,3-1,4,5,3-1 | 6-2 | 5-7 | 6-3 | 6-2,6-2,,5-7,,6-3,,6-2,,,
4,3,1,7,72%,65%,"68%
(104/154)","63%
(99/158)","52%
(32/61)","45%
(39/86)",5/14,12/25,"37%
(59/158)","32%
(50/154)","47%
(40/86)","46%
(28/61)",13/25,9/14,88,57,88,96,"67%
(26/39)","44%
(31/70)","63%
(136/215)","57%
(138/244)","43%
(106/244)","37%
(79/215)","53%
(242/459)","47%
(217/459)","75%
(27/36)","64%
(23/36)","36%
(13/36)","25%
(9/36)","56%
(40/72)","44%
(32/72)",moutet-corentin,giustino-lorenzo,28.09.2020 13:30,french-open-2020,2-3,5,5,2-3 | 6-0 | 6-7(7-9) | 6-7(3-7) | 6-2 | 16-18,6-0,,6-7,7-9,6-7,3-7,6-2,,16-18,
2,11,5,2,68%,68%,"66%
(57/86)","68%
(52/77)","28%
(11/40)","58%
(21/36)",3/10,4/8,"32%
(25/77)","34%
(29/86)","36%
(13/36)","60%
(24/40)",4/8,7/10,33,40,39,33,"83%
(19/23)","59%
(16/27)","54%
(68/126)","65%
(73/113)","35%
(40/113)","46%
(58/126)","45%
(108/239)","55%
(131/239)","63%
(12/19)","79%
(15/19)","21%
(4/19)","37%
(7/19)","42%
(16/38)","58%
(22/38)",diez-steven,mcdonald-mackenzie,28.09.2020 13:00,french-open-2020,1-3,4,5,1-3 | 6-4 | 3-6 | 3-6 | 4-6,6-4,,3-6,,3-6,,4-6,,,
5,1,1,1,52%,44%,"76%
(29/38)","63%
(26/41)","63%
(22/35)","42%
(22/53)",2/3,7/14,"37%
(15/41)","24%
(9/38)","57%
(30/53)","34%
(12/35)",7/14,1/3,27,20,14,41,"47%
(9/19)","48%
(10/21)","70%
(51/73)","51%
(48/94)","49%
(46/94)","30%
(22/73)","58%
(97/167)","42%
(70/167)","92%
(11/12)","46%
(6/13)","54%
(7/13)","8%
(1/12)","72%
(18/25)","28%
(7/25)",paul-tommy,duckworth-james,28.09.2020 12:40,french-open-2020,3-0,3,5,3-0 | 6-2 | 6-3 | 6-2,6-2,,6-3,,6-2,,,,,
0,5,4,4,68%,65%,"62%
(67/108)","71%
(75/105)","44%
(23/52)","53%
(30/57)",8/17,9/13,"29%
(30/105)","38%
(41/108)","39%
(22/57)","48%
(25/52)",4/13,9/17,44,61,47,34,"63%
(31/49)","75%
(21/28)","56%
(90/160)","65%
(106/164)","35%
(58/164)","44%
(70/160)","45%
(147/324)","54%
(175/324)","63%
(15/24)","84%
(21/25)","16%
(4/25)","38%
(9/24)","39%
(19/49)","61%
(30/49)",gomez-emilio,sonego-lorenzo,28.09.2020 12:30,french-open-2020,2-3,5,5,2-3 | 7-6(8-6) | 3-6 | 1-6 | 7-6(7-4) | 3-6,7-6,8-6,3-6,,1-6,,7-6,7-4,3-6,
6,4,7,0,62%,78%,"59%
(47/80)","68%
(59/87)","49%
(24/49)","64%
(16/25)",5/12,6/10,"32%
(28/87)","41%
(33/80)","36%
(9/25)","37%
(18/49)",4/10,7/12,42,42,48,31,"61%
(14/23)","62%
(13/21)","55%
(71/129)","67%
(75/112)","33%
(37/112)","45%
(58/129)","45%
(108/241)","55%
(133/241)","65%
(13/20)","79%
(15/19)","21%
(4/19)","35%
(7/20)","44%
(17/39)","56%
(22/39)",fognini-fabio,kukushkin-mikhail,28.09.2020 11:10,french-open-2020,1-3,4,5,1-3 | 5-7 | 6-3 | 6-7(1-7) | 0-6,5-7,,6-3,,6-7,1-7,0-6,,,
1,2,4,2,58%,63%,"68%
(44/65)","58%
(42/73)","54%
(26/48)","55%
(23/42)",5/8,4/9,"42%
(31/73)","32%
(21/65)","40%
(17/42)","38%
(18/48)",5/9,3/8,16,34,29,55,"54%
(7/13)","53%
(25/47)","62%
(70/113)","57%
(65/115)","43%
(50/115)","38%
(43/113)","53%
(120/228)","47%
(108/228)","81%
(13/16)","67%
(10/15)","33%
(5/15)","19%
(3/16)","58%
(18/31)","42%
(13/31)",gaston-hugo,janvier-maxime,28.09.2020 11:05,french-open-2020,3-0,3,5,3-0 | 7-6(7-5) | 6-4 | 6-3,7-6,7-5,6-4,,6-3,,,,,
2,8,6,2,74%,49%,"68%
(50/73)","71%
(30/42)","58%
(15/26)","37%
(16/43)",10/11,8/14,"29%
(12/42)","32%
(23/73)","58%
(25/43)","19%
(5/26)",6/14,1/11,27,31,28,35,"75%
(24/32)","48%
(13/27)","66%
(65/99)","54%
(46/85)","46%
(39/85)","34%
(34/99)","57%
(104/184)","43%
(80/184)","93%
(13/14)","57%
(8/14)","43%
(6/14)","7%
(1/14)","68%
(19/28)","32%
(9/28)",martinez-pedro,vukic-aleksandar,28.09.2020 11:05,french-open-2020,3-0,3,5,3-0 | 7-5 | 6-4 | 6-0,7-5,,6-4,,6-0,,,,,
2,13,3,5,66%,59%,"54%
(28/52)","72%
(42/58)","52%
(14/27)","56%
(23/41)",5/11,8/9,"28%
(16/58)","46%
(24/52)","32%
(13/41)","37%
(10/27)",1/9,6/11,19,51,20,30,"54%
(14/26)","76%
(25/33)","53%
(42/79)","66%
(65/99)","34%
(34/99)","47%
(37/79)","43%
(76/178)","57%
(102/178)","54%
(7/13)","92%
(12/13)","8%
(1/13)","46%
(6/13)","31%
(8/26)","69%
(18/26)",mmoh-michael,herbert-pierre-hugues,28.09.2020 11:05,french-open-2020,0-3,3,5,0-3 | 3-6 | 2-6 | 3-6,3-6,,2-6,,3-6,,,,,
1,5,1,6,70%,55%,"63%
(45/72)","58%
(30/52)","61%
(19/31)","49%
(21/43)",11/13,7/13,"42%
(22/52)","38%
(27/72)","37%
(16/43)","35%
(11/31)",6/13,2/13,23,30,34,58,"82%
(14/17)","61%
(17/28)","62%
(64/103)","54%
(51/95)","46%
(44/95)","38%
(39/103)","55%
(108/198)","45%
(90/198)","87%
(13/15)","60%
(9/15)","40%
(6/15)","13%
(2/15)","63%
(19/30)","37%
(11/30)",nishioka-yoshihito,auger-aliassime-felix,28.09.2020 10:55,french-open-2020,3-0,3,5,3-0 | 7-5 | 6-3 | 6-3,7-5,,6-3,,6-3,,,,,
16,3,4,4,65%,63%,"65%
(46/71)","80%
(39/49)","39%
(15/38)","66%
(19/29)",10/15,3/4,"20%
(10/49)","35%
(25/71)","21%
(6/29)","50%
(19/38)",1/4,5/15,39,28,33,19,"51%
(25/49)","80%
(12/15)","56%
(61/109)","74%
(58/78)","26%
(20/78)","44%
(48/109)","43%
(81/187)","57%
(106/187)","67%
(10/15)","93%
(13/14)","7%
(1/14)","33%
(5/15)","38%
(11/29)","62%
(18/29)",opelka-reilly,sock-jack,28.09.2020 10:55,french-open-2020,0-3,3,5,0-3 | 4-6 | 4-6 | 3-6,4-6,,4-6,,3-6,,,,,
1,3,2,1,56%,68%,"63%
(31/49)","70%
(37/53)","44%
(17/39)","64%
(16/25)",7/13,5/7,"30%
(16/53)","37%
(18/49)","32%
(8/25)","51%
(20/39)",2/7,6/13,24,17,43,21,"53%
(17/32)","50%
(5/10)","55%
(48/88)","68%
(53/78)","32%
(25/78)","45%
(40/88)","44%
(73/166)","56%
(93/166)","57%
(8/14)","86%
(12/14)","14%
(2/14)","43%
(6/14)","36%
(10/28)","64%
(18/28)",cilic-marin,thiem-dominic,28.09.2020 10:50,french-open-2020,0-3,3,5,0-3 | 4-6 | 3-6 | 3-6,4-6,,3-6,,3-6,,,,,
10,1,2,1,73%,70%,"83%
(48/58)","57%
(43/76)","59%
(13/22)","53%
(17/32)",1/2,6/11,"43%
(33/76)","17%
(10/58)","44%
(14/32)","32%
(7/22)",5/11,1/2,37,26,32,27,"61%
(14/23)","64%
(21/33)","76%
(61/80)","56%
(60/108)","44%
(48/108)","24%
(19/80)","58%
(109/188)","42%
(79/188)","93%
(14/15)","67%
(10/15)","33%
(5/15)","7%
(1/15)","63%
(19/30)","37%
(11/30)",zverev-alexander,novak-dennis,27.09.2020 17:40,french-open-2020,3-0,3,5,3-0 | 7-5 | 6-2 | 6-4,7-5,,6-2,,6-4,,,,,
1,3,4,3,61%,62%,"44%
(19/43)","68%
(36/53)","30%
(8/27)","47%
(15/32)",5/14,6/8,"32%
(17/53)","56%
(24/43)","44%
(14/32)","56%
(15/27)",2/8,9/14,20,32,35,28,"30%
(6/20)","80%
(12/15)","39%
(27/70)","60%
(51/85)","40%
(34/85)","61%
(43/70)","39%
(61/155)","61%
(94/155)","18%
(2/11)","82%
(9/11)","18%
(2/11)","82%
(9/11)","18%
(4/22)","82%
(18/22)",kecmanovic-miomir,schwartzman-diego,27.09.2020 17:15,french-open-2020,0-3,3,5,0-3 | 0-6 | 1-6 | 3-6,0-6,,1-6,,3-6,,,,,
9,2,1,3,46%,36%,"87%
(26/30)","63%
(17/27)","66%
(23/35)","43%
(21/49)",3/3,2/8,"37%
(10/27)","13%
(4/30)","51%
(25/49)","31%
(11/35)",6/8,0/3,42,10,27,26,"69%
(11/16)","58%
(7/12)","75%
(49/65)","50%
(38/76)","50%
(38/76)","25%
(16/65)","62%
(87/141)","38%
(54/141)","100%
(12/12)","50%
(6/12)","50%
(6/12)","0%
(0/12)","75%
(18/24)","25%
(6/24)",wawrinka-stan,murray-andy,27.09.2020 15:40,french-open-2020,3-0,3,5,3-0 | 6-1 | 6-3 | 6-2,6-1,,6-3,,6-2,,,,,
6,3,9,9,65%,67%,"64%
(83/129)","63%
(101/161)","51%
(36/70)","42%
(33/78)",11/20,18/30,"37%
(60/161)","36%
(46/129)","46%
(36/78)","36%
(25/70)",12/30,9/20,71,48,87,98,"63%
(17/27)","65%
(20/31)","60%
(119/199)","56%
(134/239)","44%
(105/239)","40%
(80/199)","51%
(224/438)","49%
(214/438)","71%
(22/31)","63%
(20/32)","38%
(12/32)","29%
(9/31)","54%
(34/63)","46%
(29/63)",delbonis-federico,londero-juan-ignacio,27.09.2020 14:40,french-open-2020,2-3,5,5,2-3 | 4-6 | 6-7(1-7) | 6-2 | 6-1 | 12-14,4-6,,6-7,1-7,6-2,,6-1,,12-14,
12,5,6,4,57%,56%,"76%
(41/54)","62%
(38/61)","39%
(16/41)","44%
(21/48)",4/8,11/18,"38%
(23/61)","24%
(13/54)","48%
(23/48)","46%
(19/41)",7/18,4/8,37,19,57,33,"55%
(18/33)","41%
(7/17)","60%
(57/95)","54%
(59/109)","46%
(50/109)","40%
(38/95)","52%
(107/204)","48%
(97/204)","75%
(12/16)","56%
(9/16)","44%
(7/16)","25%
(4/16)","59%
(19/32)","41%
(13/32)",paire-benoit,kwon-soon-woo,27.09.2020 14:35,french-open-2020,3-0,3,5,3-0 | 7-5 | 6-4 | 6-4,7-5,,6-4,,6-4,,,,,
7,1,2,2,60%,60%,"56%
(35/63)","76%
(32/42)","38%
(16/42)","57%
(16/28)",11/18,2/3,"24%
(10/42)","44%
(28/63)","36%
(10/28)","57%
(24/42)",1/3,7/18,24,24,44,21,"56%
(5/9)","73%
(22/30)","49%
(51/105)","69%
(48/70)","31%
(22/70)","51%
(54/105)","42%
(73/175)","58%
(102/175)","46%
(6/13)","92%
(11/12)","8%
(1/12)","54%
(7/13)","28%
(7/25)","72%
(18/25)",thompson-jordan,albot-radu,27.09.2020 14:30,french-open-2020,0-3,3,5,0-3 | 2-6 | 4-6 | 1-6,2-6,,4-6,,1-6,,,,,
2,1,3,8,80%,68%,"69%
(50/72)","55%
(35/64)","56%
(10/18)","33%
(10/30)",2/4,3/11,"45%
(29/64)","31%
(22/72)","40%
(12/30)","28%
(5/18)",8/11,2/4,19,31,18,55,"60%
(9/15)","54%
(14/26)","67%
(60/90)","48%
(45/94)","52%
(49/94)","33%
(30/90)","59%
(109/184)","41%
(75/184)","87%
(13/15)","50%
(8/16)","50%
(8/16)","13%
(2/15)","68%
(21/31)","32%
(10/31)",koepfer-dominik,hoang-antoine,27.09.2020 14:05,french-open-2020,3-1,4,5,3-1 | 6-2 | 3-6 | 6-1 | 6-1,6-2,,3-6,,6-1,,6-1,,,
5,3,3,5,63%,57%,"71%
(60/85)","79%
(50/63)","41%
(21/51)","57%
(27/47)",9/13,8/10,"21%
(13/63)","29%
(25/85)","32%
(15/47)","53%
(27/51)",2/10,4/13,25,24,46,28,"76%
(19/25)","71%
(17/24)","60%
(81/136)","70%
(77/110)","30%
(33/110)","40%
(55/136)","46%
(114/246)","54%
(132/246)","68%
(13/19)","79%
(15/19)","21%
(4/19)","32%
(6/19)","45%
(17/38)","55%
(21/38)",coric-borna,gombos-norbert,27.09.2020 13:40,french-open-2020,1-3,4,5,1-3 | 4-6 | 6-3 | 3-6 | 4-6,4-6,,6-3,,3-6,,4-6,,,
2,0,2,5,78%,60%,"62%
(56/91)","54%
(43/79)","52%
(13/25)","42%
(22/53)",4/8,16/24,"46%
(36/79)","38%
(35/91)","49%
(26/53)","40%
(10/25)",8/24,4/8,35,36,45,57,"71%
(20/28)","54%
(21/39)","59%
(69/116)","49%
(65/132)","51%
(67/132)","41%
(47/116)","55%
(136/248)","45%
(112/248)","71%
(10/14)","43%
(6/14)","57%
(8/14)","29%
(4/14)","64%
(18/28)","36%
(10/28)",cecchinato-marco,de-minaur-alex,27.09.2020 12:00,french-open-2020,3-0,3,5,3-0 | 7-6(11-9) | 6-4 | 6-0,7-6,11-9,6-4,,6-0,,,,,
0,4,6,3,63%,58%,"71%
(39/55)","80%
(48/60)","28%
(9/32)","41%
(18/44)",6/11,5/7,"20%
(12/60)","29%
(16/55)","52%
(23/44)","53%
(17/32)",2/7,5/11,14,32,35,39,"45%
(5/11)","71%
(12/17)","55%
(48/87)","63%
(66/104)","37%
(38/104)","45%
(39/87)","45%
(86/191)","55%
(105/191)","64%
(9/14)","87%
(13/15)","13%
(2/15)","36%
(5/14)","38%
(11/29)","62%
(18/29)",andujar-pablo,travaglia-stefano,27.09.2020 11:40,french-open-2020,0-3,3,5,0-3 | 3-6 | 4-6 | 4-6,3-6,,4-6,,4-6,,,,,
