Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
7,5,0,5,62%,62%,"75%
(30/40)","71%
(34/48)","76%
(19/25)","47%
(14/30)",1/1,6/7,"29%
(14/48)","25%
(10/40)","37%
(11/30)","24%
(6/25)",1/7,0/1,"75%
(49/65)","62%
(48/78)","38%
(30/78)","25%
(16/65)","55%
(79/143)","45%
(64/143)","100%
(11/11)","90%
(9/10)","10%
(1/10)","0%
(0/11)","57%
(12/21)","43%
(9/21)",gerasimov-egor,celikbilek-altug,27.09.2021 10:20,sofia-2021,2-0,2,3,2-0 | 7-6(8-6) | 6-3,7-6,8-6,6-3,,,,,,,
4,7,3,0,68%,62%,"75%
(38/51)","68%
(30/44)","42%
(10/24)","41%
(11/27)",3/5,2/5,"34%
(15/44)","25%
(13/51)","59%
(16/27)","46%
(11/24)",3/5,2/5,"64%
(48/75)","57%
(41/72)","43%
(31/72)","36%
(27/75)","54%
(79/147)","46%
(68/147)","82%
(9/11)","73%
(8/11)","27%
(3/11)","18%
(2/11)","55%
(12/22)","45%
(10/22)",martinez-pedro,majchrzak-kamil,27.09.2021 09:10,sofia-2021,2-0,2,3,2-0 | 6-4 | 7-6(7-4),6-4,,7-6,7-4,,,,,,
6,8,2,2,68%,52%,"91%
(31/34)","80%
(20/25)","44%
(7/16)","35%
(8/23)",1/1,1/4,"20%
(5/25)","9%
(3/34)","57%
(13/23)","44%
(7/16)",3/4,0/1,"76%
(38/50)","58%
(28/48)","42%
(20/48)","24%
(12/50)","59%
(58/98)","41%
(40/98)","100%
(9/9)","63%
(5/8)","38%
(3/8)","0%
(0/9)","71%
(12/17)","29%
(5/17)",seppi-andreas,donski-alexander,27.09.2021 09:10,sofia-2021,2-0,2,3,2-0 | 6-3 | 6-2,6-3,,6-2,,,,,,,
5,4,2,3,61%,67%,"60%
(18/30)","74%
(29/39)","42%
(8/19)","47%
(9/19)",2/6,2/3,"26%
(10/39)","40%
(12/30)","37%
(7/19)","47%
(9/19)",1/3,4/6,"53%
(26/49)","66%
(38/58)","34%
(20/58)","47%
(23/49)","43%
(46/107)","57%
(61/107)","56%
(5/9)","89%
(8/9)","11%
(1/9)","44%
(4/9)","33%
(6/18)","67%
(12/18)",zuk-kacper,machac-tomas,26.09.2021 15:40,sofia-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
4,6,6,1,63%,45%,"73%
(27/37)","78%
(18/23)","18%
(4/22)","61%
(17/28)",3/7,1/2,"22%
(5/23)","27%
(10/37)","36%
(10/28)","55%
(12/22)",1/2,4/7,"53%
(31/59)","70%
(35/50)","30%
(15/50)","47%
(28/59)","42%
(46/109)","58%
(63/109)","56%
(5/9)","89%
(8/9)","11%
(1/9)","44%
(4/9)","33%
(6/18)","67%
(12/18)",cecchinato-marco,marchenko-illya,26.09.2021 14:35,sofia-2021,0-2,2,3,0-2 | 3-6 | 3-6,3-6,,3-6,,,,,,,
5,7,3,2,56%,55%,"64%
(44/69)","66%
(49/74)","55%
(30/55)","47%
(28/60)",8/13,11/16,"34%
(25/74)","36%
(25/69)","50%
(30/60)","40%
(22/55)",5/16,5/13,"60%
(74/124)","57%
(77/134)","43%
(57/134)","40%
(50/124)","51%
(131/258)","49%
(127/258)","71%
(12/17)","71%
(12/17)","29%
(5/17)","29%
(5/17)","50%
(17/34)","50%
(17/34)",celikbilek-altug,galan-daniel-elahi,26.09.2021 12:45,sofia-2021,2-1,3,3,2-1 | 7-6(8-6) | 4-6 | 7-5,7-6,8-6,4-6,,7-5,,,,,
8,3,7,1,67%,55%,"84%
(42/50)","67%
(29/43)","36%
(9/25)","46%
(16/35)",5/6,8/10,"33%
(14/43)","16%
(8/50)","51%
(18/35)","36%
(9/25)",2/10,1/6,"68%
(51/75)","58%
(45/78)","42%
(33/78)","32%
(24/75)","55%
(84/153)","45%
(69/153)","91%
(10/11)","80%
(8/10)","20%
(2/10)","9%
(1/11)","57%
(12/21)","43%
(9/21)",gerasimov-egor,donskoy-evgeny,26.09.2021 12:45,sofia-2021,2-0,2,3,2-0 | 6-3 | 7-6(7-4),6-3,,7-6,7-4,,,,,,
0,7,0,2,65%,58%,"80%
(24/30)","62%
(21/34)","81%
(13/16)","52%
(13/25)",0/0,1/5,"38%
(13/34)","20%
(6/30)","40%
(10/25)","19%
(3/16)",4/5,0/0,"80%
(37/46)","58%
(34/59)","42%
(25/59)","20%
(9/46)","59%
(62/105)","41%
(43/105)","100%
(9/9)","60%
(6/10)","40%
(4/10)","0%
(0/9)","68%
(13/19)","32%
(6/19)",martinez-pedro,ivanov-simon-anthony,26.09.2021 11:10,sofia-2021,2-0,2,3,2-0 | 7-5 | 6-1,7-5,,6-1,,,,,,,
14,5,11,5,59%,69%,"76%
(41/54)","68%
(39/57)","35%
(13/37)","50%
(13/26)",4/9,3/6,"32%
(18/57)","24%
(13/54)","31%
(8/26)","35%
(13/37)",3/6,5/9,"59%
(54/91)","63%
(52/83)","37%
(31/83)","41%
(37/91)","49%
(85/174)","51%
(89/174)","67%
(10/15)","79%
(11/14)","21%
(3/14)","33%
(5/15)","45%
(13/29)","55%
(16/29)",cressy-maxime,majchrzak-kamil,26.09.2021 10:50,sofia-2021,1-2,3,3,1-2 | 6-4 | 4-6 | 3-6,6-4,,4-6,,3-6,,,,,
12,6,2,3,55%,64%,"79%
(37/47)","73%
(40/55)","58%
(22/38)","52%
(16/31)",0/2,2/4,"27%
(15/55)","21%
(10/47)","39%
(12/31)","37%
(14/38)",2/4,2/2,"69%
(59/85)","65%
(56/86)","35%
(30/86)","31%
(26/85)","52%
(89/171)","48%
(82/171)","86%
(12/14)","85%
(11/13)","15%
(2/13)","14%
(2/14)","52%
(14/27)","48%
(13/27)",donski-alexander,rodionov-jurij,26.09.2021 09:10,sofia-2021,2-1,3,3,2-1 | 2-6 | 6-1 | 7-6(7-4),2-6,,6-1,,7-6,7-4,,,,
7,2,2,6,58%,44%,"69%
(27/39)","93%
(26/28)","64%
(18/28)","37%
(13/35)",0/0,1/3,"32%
(9/28)","13%
(5/39)","29%
(10/35)","36%
(10/28)",2/3,0/0,"63%
(45/72)","60%
(39/65)","40%
(26/65)","38%
(27/72)","47%
(65/137)","39%
(54/137)","100%
(10/10)","80%
(8/10)","20%
(2/10)","0%
(0/10)","60%
(12/20)","40%
(8/20)",seppi-andreas,ilkel-cem,26.09.2021 09:10,sofia-2021,2-0,2,3,2-0 | 7-6(7-3) | 6-2,7-6,7-3,6-2,,,,,,,
