Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
6,7,0,1,63%,65%,"76%
(42/55)","73%
(48/66)","63%
(20/32)","44%
(16/36)",0/2,6/9,"27%
(18/66)","24%
(13/55)","53%
(19/36)","38%
(12/32)",3/9,2/2,"71%
(62/87)","63%
(64/102)","37%
(38/102)","29%
(25/87)","53%
(100/189)","47%
(89/189)","88%
(14/16)","81%
(13/16)","19%
(3/16)","13%
(2/16)","53%
(17/32)","47%
(15/32)",ruud-casper,sonego-lorenzo,28.10.2021 14:05,vienna-2021,2-1,3,3,2-1 | 7-5 | 4-6 | 6-4,7-5,,4-6,,6-4,,,,,
8,3,7,2,63%,70%,"66%
(44/67)","77%
(51/66)","50%
(20/40)","54%
(15/28)",10/13,3/5,"23%
(15/66)","34%
(23/67)","39%
(11/28)","33%
(13/40)",2/5,3/13,"60%
(64/107)","70%
(66/94)","30%
(28/94)","40%
(43/107)","46%
(92/201)","54%
(109/201)","80%
(12/15)","87%
(13/15)","13%
(2/15)","20%
(3/15)","47%
(14/30)","53%
(16/30)",monfils-gael,schwartzman-diego,28.10.2021 12:10,vienna-2021,1-2,3,3,1-2 | 6-7(5-7) | 6-4 | 2-6,6-7,5-7,6-4,,2-6,,,,,
13,6,9,2,63%,62%,"82%
(49/60)","74%
(50/68)","36%
(13/36)","61%
(25/41)",1/3,5/6,"26%
(18/68)","18%
(11/60)","34%
(14/41)","39%
(14/36)",1/6,2/3,"65%
(62/96)","69%
(75/109)","31%
(34/109)","35%
(34/96)","47%
(96/205)","53%
(109/205)","87%
(13/15)","93%
(14/15)","7%
(1/15)","13%
(2/15)","47%
(14/30)","53%
(16/30)",auger-aliassime-felix,norrie-cameron,28.10.2021 11:10,vienna-2021,2-1,3,3,2-1 | 2-6 | 7-6(8-6) | 6-4,2-6,,7-6,8-6,6-4,,,,,
5,22,4,1,65%,65%,"76%
(41/54)","82%
(51/62)","55%
(16/29)","58%
(19/33)",2/5,3/3,"18%
(11/62)","24%
(13/54)","39%
(13/33)","31%
(9/29)",0/3,3/5,"69%
(57/83)","74%
(70/95)","26%
(25/95)","31%
(26/83)","46%
(82/178)","54%
(96/178)","79%
(11/14)","100%
(15/15)","0%
(0/15)","21%
(3/14)","38%
(11/29)","62%
(18/29)",basilashvili-nikoloz,berrettini-matteo,27.10.2021 18:10,vienna-2021,1-2,3,3,1-2 | 7-6(7-5) | 2-6 | 3-6,7-6,7-5,2-6,,3-6,,,,,
5,3,2,1,51%,62%,"58%
(22/38)","59%
(24/41)","46%
(17/37)","60%
(15/25)",10/15,8/10,"41%
(17/41)","42%
(16/38)","36%
(9/25)","49%
(18/37)",2/10,5/15,"52%
(39/75)","59%
(39/66)","41%
(27/66)","48%
(36/75)","47%
(66/141)","53%
(75/141)","50%
(5/10)","78%
(7/9)","22%
(2/9)","50%
(5/10)","37%
(7/19)","63%
(12/19)",murray-andy,alcaraz-garfia-carlos,27.10.2021 15:40,vienna-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
9,1,0,1,63%,72%,"91%
(32/35)","70%
(37/53)","71%
(15/21)","43%
(9/21)",0/0,4/5,"30%
(16/53)","9%
(3/35)","52%
(11/21)","29%
(6/21)",1/5,0/0,"84%
(47/56)","62%
(46/74)","38%
(28/74)","16%
(9/56)","58%
(75/130)","42%
(55/130)","100%
(11/11)","91%
(10/11)","9%
(1/11)","0%
(0/11)","55%
(12/22)","45%
(10/22)",monfils-gael,musetti-lorenzo,27.10.2021 13:35,vienna-2021,2-0,2,3,2-0 | 7-6(7-2) | 6-4,7-6,7-2,6-4,,,,,,,
2,1,6,4,62%,64%,"66%
(27/41)","69%
(27/39)","36%
(9/25)","59%
(13/22)",10/14,1/2,"31%
(12/39)","34%
(14/41)","23%
(5/22)","40%
(10/25)",1/2,4/14,"55%
(36/66)","66%
(40/61)","34%
(21/61)","45%
(30/66)","45%
(57/127)","55%
(70/127)","60%
(6/10)","90%
(9/10)","10%
(1/10)","40%
(4/10)","35%
(7/20)","65%
(13/20)",fognini-fabio,schwartzman-diego,27.10.2021 13:05,vienna-2021,0-2,2,3,0-2 | 2-6 | 5-7,2-6,,5-7,,,,,,,
8,1,1,1,82%,69%,"63%
(26/41)","93%
(27/29)","44%
(4/9)","69%
(9/13)",1/4,0/0,"7%
(2/29)","37%
(15/41)","23%
(3/13)","44%
(4/9)",0/0,3/4,"60%
(30/50)","86%
(36/42)","14%
(6/42)","40%
(20/50)","39%
(36/92)","61%
(56/92)","67%
(6/9)","100%
(9/9)","0%
(0/9)","33%
(3/9)","33%
(6/18)","67%
(12/18)",opelka-reilly,sinner-jannik,27.10.2021 12:10,vienna-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
6,0,0,1,76%,63%,"86%
(32/37)","75%
(27/36)","67%
(8/12)","48%
(10/21)",0/0,3/5,"25%
(9/36)","14%
(5/37)","48%
(10/21)","33%
(4/12)",2/5,0/0,"82%
(40/49)","65%
(37/57)","35%
(20/57)","18%
(9/49)","57%
(60/106)","43%
(46/106)","100%
(10/10)","78%
(7/9)","22%
(2/9)","0%
(0/10)","63%
(12/19)","37%
(7/19)",sonego-lorenzo,koepfer-dominik,27.10.2021 11:20,vienna-2021,2-0,2,3,2-0 | 6-4 | 6-3,6-4,,6-3,,,,,,,
8,7,1,1,74%,60%,"80%
(49/61)","83%
(35/42)","57%
(12/21)","68%
(19/28)",3/3,0/0,"17%
(7/42)","20%
(12/61)","29%
(8/28)","38%
(8/21)",0/0,0/3,"74%
(61/82)","77%
(54/70)","23%
(16/70)","26%
(21/82)","51%
(77/152)","49%
(75/152)","100%
(12/12)","100%
(12/12)","0%
(0/12)","0%
(0/12)","50%
(12/24)","50%
(12/24)",novak-dennis,mager-gianluca,26.10.2021 18:00,vienna-2021,2-0,2,3,2-0 | 7-6(7-4) | 7-6(7-4),7-6,7-4,7-6,7-4,,,,,,
