Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
4,3,3,3,55%,60%,"75%
(44/59)","68%
(36/53)","31%
(15/48)","42%
(15/36)",6/12,3/8,"32%
(17/53)","25%
(15/59)","50%
(18/36)","63%
(30/48)",5/8,6/12,"55%
(59/107)","57%
(51/89)","43%
(38/89)","45%
(48/107)","49%
(97/196)","51%
(99/196)","60%
(9/15)","67%
(10/15)","33%
(5/15)","40%
(6/15)","47%
(14/30)","53%
(16/30)",schwartzman-diego,bautista-agut-roberto,12.08.2021 19:00,toronto-2021,1-2,3,3,1-2 | 3-6 | 6-3 | 5-7,3-6,,6-3,,5-7,,,,,
21,21,3,4,67%,64%,"74%
(64/87)","86%
(57/66)","56%
(24/43)","59%
(22/37)",7/8,2/2,"14%
(9/66)","26%
(23/87)","30%
(11/37)","37%
(16/43)",0/2,1/8,"68%
(88/130)","77%
(79/103)","23%
(24/103)","32%
(42/130)","48%
(112/233)","52%
(121/233)","94%
(16/17)","100%
(17/17)","0%
(0/17)","6%
(1/17)","47%
(16/34)","53%
(18/34)",opelka-reilly,harris-lloyd,12.08.2021 18:40,toronto-2021,2-1,3,3,2-1 | 4-6 | 7-6(8-6) | 7-6(7-4),4-6,,7-6,8-6,7-6,7-4,,,,
10,20,4,1,59%,63%,"84%
(37/44)","77%
(37/48)","53%
(16/30)","64%
(18/28)",5/6,4/4,"23%
(11/48)","16%
(7/44)","32%
(9/28)","33%
(10/30)",0/4,1/6,"72%
(53/74)","72%
(55/76)","28%
(21/76)","28%
(21/74)","49%
(74/150)","51%
(76/150)","92%
(11/12)","100%
(12/12)","0%
(0/12)","8%
(1/12)","46%
(11/24)","54%
(13/24)",rublev-andrey,isner-john,12.08.2021 16:50,toronto-2021,0-2,2,3,0-2 | 5-7 | 6-7(5-7),5-7,,6-7,5-7,,,,,,
5,5,4,3,59%,50%,"63%
(20/32)","93%
(25/27)","41%
(9/22)","56%
(15/27)",3/6,2/2,"7%
(2/27)","38%
(12/32)","33%
(9/27)","41%
(9/22)",0/2,3/6,"54%
(29/54)","74%
(40/54)","26%
(14/54)","46%
(25/54)","40%
(43/108)","60%
(65/108)","63%
(5/8)","100%
(9/9)","0%
(0/9)","38%
(3/8)","29%
(5/17)","71%
(12/17)",khachanov-karen,tsitsipas-stefanos,12.08.2021 15:10,toronto-2021,0-2,2,3,0-2 | 3-6 | 2-6,3-6,,2-6,,,,,,,
5,2,1,2,59%,80%,"72%
(23/32)","64%
(23/36)","77%
(17/22)","33%
(3/9)",1/2,0/3,"36%
(13/36)","28%
(9/32)","44%
(4/9)","18%
(4/22)",3/3,1/2,"74%
(40/54)","58%
(26/45)","42%
(19/45)","26%
(14/54)","60%
(59/99)","40%
(40/99)","90%
(9/10)","67%
(6/9)","33%
(3/9)","10%
(1/10)","63%
(12/19)","37%
(7/19)",ruud-casper,lajovic-dusan,12.08.2021 15:10,toronto-2021,2-0,2,3,2-0 | 6-4 | 6-3,6-4,,6-3,,,,,,,
10,1,9,1,43%,65%,"75%
(24/32)","68%
(44/65)","52%
(22/42)","43%
(15/35)",1/4,11/15,"32%
(21/65)","25%
(8/32)","54%
(19/35)","26%
(11/42)",4/15,3/4,"62%
(46/74)","59%
(59/100)","41%
(41/100)","38%
(28/74)","50%
(87/174)","50%
(87/174)","79%
(11/14)","71%
(10/14)","29%
(4/14)","21%
(3/14)","54%
(15/28)","46%
(13/28)",monfils-gael,millman-john,12.08.2021 00:45,toronto-2021,2-1,3,3,2-1 | 3-6 | 6-3 | 6-4,3-6,,6-3,,6-4,,,,,
5,4,3,9,52%,49%,"88%
(23/26)","73%
(22/30)","58%
(14/24)","35%
(11/31)",0/0,10/13,"27%
(8/30)","12%
(3/26)","35%
(11/31)","29%
(7/24)",3/13,0/0,"74%
(37/50)","54%
(33/61)","46%
(28/61)","26%
(13/50)","59%
(65/111)","41%
(46/111)","100%
(9/9)","63%
(5/8)","38%
(3/8)","0%
(0/9)","71%
(12/17)","29%
(5/17)",tiafoe-frances,shapovalov-denis,11.08.2021 23:10,toronto-2021,2-0,2,3,2-0 | 6-1 | 6-4,6-1,,6-4,,,,,,,
6,3,4,3,47%,53%,"61%
(14/23)","83%
(25/30)","35%
(9/26)","48%
(13/27)",2/6,2/4,"17%
(5/30)","39%
(9/23)","41%
(11/27)","50%
(13/26)",2/4,4/6,"47%
(23/49)","67%
(38/57)","33%
(19/57)","53%
(26/49)","40%
(42/106)","60%
(64/106)","56%
(5/9)","80%
(8/10)","20%
(2/10)","44%
(4/9)","37%
(7/19)","63%
(12/19)",paul-tommy,bautista-agut-roberto,11.08.2021 20:20,toronto-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
2,12,4,7,69%,48%,"73%
(32/44)","79%
(23/29)","55%
(11/20)","31%
(10/32)",2/3,1/5,"21%
(6/29)","27%
(12/44)","47%
(15/32)","25%
(5/20)",4/5,1/3,"67%
(43/64)","54%
(33/61)","46%
(28/61)","33%
(21/64)","57%
(71/125)","43%
(54/125)","90%
(9/10)","56%
(5/9)","44%
(4/9)","10%
(1/10)","68%
(13/19)","32%
(6/19)",schwartzman-diego,paire-benoit,11.08.2021 19:05,toronto-2021,2-0,2,3,2-0 | 7-5 | 6-1,7-5,,6-1,,,,,,,
2,6,3,3,46%,55%,"50%
(8/16)","78%
(21/27)","32%
(6/19)","55%
(12/22)",1/6,5/5,"22%
(6/27)","50%
(8/16)","32%
(7/22)","53%
(10/19)",0/5,5/6,"40%
(14/35)","67%
(33/49)","33%
(16/49)","60%
(21/35)","36%
(30/84)","64%
(54/84)","29%
(2/7)","100%
(7/7)","0%
(0/7)","71%
(5/7)","14%
(2/14)","86%
(12/14)",de-minaur-alex,basilashvili-nikoloz,11.08.2021 18:35,toronto-2021,0-2,2,3,0-2 | 1-6 | 1-6,1-6,,1-6,,,,,,,
