Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
11,9,1,6,67%,63%,"77%
(50/65)","75%
(45/60)","56%
(18/32)","54%
(19/35)",3/4,4/5,"25%
(15/60)","20%
(13/65)","40%
(14/35)","44%
(14/32)",1/5,1/4,"72%
(70/97)","69%
(66/95)","31%
(29/95)","28%
(27/97)","52%
(99/192)","48%
(93/192)","94%
(15/16)","93%
(14/15)","7%
(1/15)","6%
(1/16)","52%
(16/31)","48%
(15/31)",ruud-casper,griekspoor-tallon,18.03.2021 01:40,acapulco-2021,2-1,3,3,2-1 | 4-6 | 6-3 | 7-6(7-3),4-6,,6-3,,7-6,7-3,,,,
5,6,2,5,58%,57%,"77%
(20/26)","59%
(19/32)","74%
(14/19)","46%
(11/24)",1/2,3/7,"41%
(13/32)","23%
(6/26)","33%
(8/24)","16%
(3/19)",4/7,1/2,"76%
(34/45)","54%
(30/56)","46%
(26/56)","24%
(11/45)","59%
(60/101)","41%
(41/101)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",koepfer-dominik,raonic-milos,18.03.2021 00:10,acapulco-2021,2-0,2,3,2-0 | 6-4 | 6-2,6-4,,6-2,,,,,,,
1,2,2,5,61%,59%,"55%
(21/38)","82%
(32/39)","54%
(13/24)","44%
(12/27)",8/11,4/5,"18%
(7/39)","45%
(17/38)","37%
(10/27)","38%
(9/24)",1/5,3/11,"55%
(34/62)","67%
(44/66)","33%
(22/66)","45%
(28/62)","44%
(56/128)","56%
(72/128)","67%
(6/9)","90%
(9/10)","10%
(1/10)","33%
(3/9)","37%
(7/19)","63%
(12/19)",korda-sebastian,auger-aliassime-felix,18.03.2021 00:10,acapulco-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
3,2,3,3,61%,54%,"60%
(40/67)","58%
(34/59)","47%
(20/43)","46%
(23/50)",6/12,6/11,"42%
(25/59)","40%
(27/67)","48%
(24/50)","47%
(20/43)",5/11,6/12,"55%
(60/110)","52%
(57/109)","48%
(52/109)","45%
(50/110)","51%
(112/219)","49%
(107/219)","60%
(9/15)","64%
(9/14)","36%
(5/14)","40%
(6/15)","48%
(14/29)","52%
(15/29)",musetti-lorenzo,tiafoe-frances,18.03.2021 00:10,acapulco-2021,2-1,3,3,2-1 | 2-6 | 6-3 | 7-6(7-1),2-6,,6-3,,7-6,7-1,,,,
2,3,3,0,52%,57%,"92%
(23/25)","67%
(18/27)","65%
(15/23)","40%
(8/20)",0/0,1/4,"33%
(9/27)","8%
(2/25)","60%
(12/20)","22%
(5/23)",3/4,0/0,"79%
(38/48)","55%
(26/47)","45%
(21/47)","21%
(10/48)","62%
(59/95)","38%
(36/95)","100%
(9/9)","63%
(5/8)","38%
(3/8)","0%
(0/9)","71%
(12/17)","29%
(5/17)",ruud-casper,galan-daniel-elahi,17.03.2021 05:00,acapulco-2021,2-0,2,3,2-0 | 6-4 | 6-1,6-4,,6-1,,,,,,,
1,2,3,2,49%,50%,"76%
(16/21)","83%
(19/23)","36%
(8/22)","52%
(12/23)",2/5,3/3,"17%
(4/23)","24%
(5/21)","39%
(9/23)","50%
(11/22)",0/3,3/5,"56%
(24/43)","67%
(31/46)","33%
(15/46)","44%
(19/43)","44%
(39/89)","56%
(50/89)","57%
(4/7)","100%
(6/6)","0%
(0/6)","43%
(3/7)","31%
(4/13)","69%
(9/13)",mannarino-adrian,dimitrov-grigor,17.03.2021 04:20,acapulco-2021,0-1,2,3,0-1 | 4-6 | 0-3,4-6,,0-3,,,,,,,
2,6,1,3,58%,53%,"83%
(24/29)","80%
(24/30)","67%
(14/21)","33%
(9/27)",0/1,1/4,"20%
(6/30)","17%
(5/29)","56%
(15/27)","29%
(6/21)",3/4,1/1,"76%
(38/50)","58%
(33/57)","42%
(24/57)","24%
(12/50)","58%
(62/107)","42%
(45/107)","90%
(9/10)","70%
(7/10)","30%
(3/10)","10%
(1/10)","60%
(12/20)","40%
(8/20)",kecmanovic-miomir,lopez-feliciano,17.03.2021 04:00,acapulco-2021,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
3,1,2,1,79%,76%,"73%
(30/41)","55%
(23/42)","45%
(5/11)","62%
(8/13)",3/4,3/7,"45%
(19/42)","27%
(11/41)","31%
(4/13)","36%
(4/11)",4/7,1/4,"67%
(35/52)","56%
(31/55)","44%
(24/55)","33%
(17/52)","55%
(59/107)","45%
(48/107)","78%
(7/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","61%
(11/18)","33%
(6/18)",norrie-cameron,kozlov-stefan,17.03.2021 03:20,acapulco-2021,2-0,2,3,2-0 | 6-3 | 6-3,6-3,,6-3,,,,,,,
4,5,2,9,64%,51%,"84%
(27/32)","65%
(20/31)","44%
(8/18)","33%
(10/30)",2/2,3/7,"35%
(11/31)","16%
(5/32)","37%
(11/30)","44%
(8/18)",4/7,0/2,"70%
(35/50)","49%
(30/61)","51%
(31/61)","30%
(15/50)","59%
(66/111)","41%
(45/111)","100%
(8/8)","50%
(4/8)","50%
(4/8)","0%
(0/8)","75%
(12/16)","25%
(4/16)",tsitsipas-stefanos,paire-benoit,17.03.2021 02:50,acapulco-2021,2-0,2,3,2-0 | 6-3 | 6-1,6-3,,6-1,,,,,,,
1,5,4,1,58%,52%,"71%
(27/38)","69%
(20/29)","63%
(17/27)","48%
(13/27)",6/7,3/7,"31%
(9/29)","29%
(11/38)","48%
(13/27)","22%
(6/27)",4/7,1/7,"68%
(44/65)","59%
(33/56)","41%
(23/56)","32%
(21/65)","55%
(67/121)","45%
(54/121)","90%
(9/10)","60%
(6/10)","40%
(4/10)","10%
(1/10)","65%
(13/20)","35%
(7/20)",fognini-fabio,travaglia-stefano,17.03.2021 02:15,acapulco-2021,2-0,2,3,2-0 | 7-5 | 6-2,7-5,,6-2,,,,,,,
