Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
8,4,2,3,65%,60%,"68%
(47/69)","71%
(42/59)","46%
(17/37)","70%
(28/40)",8/12,3/4,"29%
(17/59)","32%
(22/69)","23%
(9/40)","49%
(18/37)",1/4,4/12,"60%
(64/106)","71%
(70/99)","29%
(29/99)","40%
(42/106)","45%
(93/205)","55%
(112/205)","73%
(11/15)","94%
(15/16)","6%
(1/16)","27%
(4/15)","39%
(12/31)","61%
(19/31)",pella-guido,lacko-lukas,15.06.2021 09:15,halle-2021,1-2,3,3,1-2 | 7-6(7-5) | 5-7 | 1-6,7-6,7-5,5-7,,1-6,,,,,
4,4,1,4,58%,69%,"63%
(24/38)","68%
(36/53)","63%
(17/27)","54%
(13/24)",1/5,3/5,"32%
(17/53)","37%
(14/38)","29%
(7/24)","33%
(9/27)",2/5,4/5,"63%
(41/65)","64%
(49/77)","36%
(28/77)","37%
(24/65)","49%
(69/142)","51%
(73/142)","69%
(9/13)","83%
(10/12)","17%
(2/12)","31%
(4/13)","44%
(11/25)","56%
(14/25)",berankis-ricardas,nishikori-kei,15.06.2021 09:10,halle-2021,1-2,3,3,1-2 | 3-6 | 6-2 | 2-6,3-6,,6-2,,2-6,,,,,
1,6,2,2,70%,61%,"70%
(30/43)","88%
(29/33)","44%
(8/18)","62%
(13/21)",1/3,0/0,"12%
(4/33)","30%
(13/43)","29%
(6/21)","44%
(8/18)",0/0,2/3,"62%
(38/61)","78%
(42/54)","22%
(12/54)","38%
(23/61)","43%
(50/115)","57%
(65/115)","80%
(8/10)","100%
(10/10)","0%
(0/10)","20%
(2/10)","40%
(8/20)","60%
(12/20)",monfils-gael,harris-lloyd,15.06.2021 09:10,halle-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
13,1,3,3,68%,67%,"72%
(41/57)","70%
(30/43)","48%
(13/27)","38%
(8/21)",7/9,3/6,"30%
(13/43)","28%
(16/57)","48%
(10/21)","41%
(11/27)",3/6,2/9,"64%
(53/83)","59%
(38/64)","41%
(26/64)","36%
(30/83)","54%
(79/147)","46%
(68/147)","82%
(9/11)","70%
(7/10)","30%
(3/10)","18%
(2/11)","57%
(12/21)","43%
(9/21)",korda-sebastian,bautista-agut-roberto,14.06.2021 14:45,halle-2021,2-0,2,3,2-0 | 6-3 | 7-6(7-0),6-3,,7-6,7-0,,,,,,
8,4,0,1,61%,75%,"72%
(31/43)","77%
(44/57)","74%
(20/27)","53%
(10/19)",3/4,2/2,"23%
(13/57)","28%
(12/43)","42%
(8/19)","26%
(7/27)",0/2,1/4,"73%
(51/70)","71%
(54/76)","29%
(22/76)","27%
(19/70)","50%
(73/146)","50%
(73/146)","92%
(11/12)","100%
(12/12)","0%
(0/12)","8%
(1/12)","46%
(11/24)","54%
(13/24)",ivashka-ilya,federer-roger,14.06.2021 12:55,halle-2021,0-2,2,3,0-2 | 6-7(4-7) | 5-7,6-7,4-7,5-7,,,,,,,
10,4,1,2,65%,60%,"84%
(43/51)","89%
(50/56)","44%
(12/27)","39%
(15/38)",2/2,3/3,"11%
(6/56)","16%
(8/51)","55%
(21/38)","52%
(14/27)",0/3,0/2,"71%
(55/78)","69%
(65/94)","31%
(29/94)","29%
(23/78)","49%
(84/172)","51%
(88/172)","100%
(12/12)","100%
(12/12)","0%
(0/12)","0%
(0/12)","50%
(12/24)","50%
(12/24)",pospisil-vasek,giron-marcos,14.06.2021 11:35,halle-2021,0-2,2,3,0-2 | 6-7(4-7) | 6-7(6-8),6-7,4-7,6-7,6-8,,,,,,
2,8,1,2,53%,69%,"89%
(25/28)","61%
(36/59)","76%
(19/25)","46%
(12/26)",0/0,10/12,"37%
(22/59)","11%
(3/28)","46%
(12/26)","20%
(5/25)",2/12,0/0,"83%
(44/53)","57%
(48/84)","43%
(36/84)","17%
(9/53)","58%
(80/137)","42%
(58/137)","100%
(10/10)","80%
(8/10)","20%
(2/10)","0%
(0/10)","60%
(12/20)","40%
(8/20)",thompson-jordan,altmaier-daniel,14.06.2021 11:00,halle-2021,2-0,2,3,2-0 | 6-2 | 7-6(7-4),6-2,,7-6,7-4,,,,,,
4,1,3,2,68%,63%,"76%
(38/50)","66%
(21/32)","30%
(7/23)","37%
(7/19)",8/10,2/5,"34%
(11/32)","24%
(12/50)","53%
(10/19)","57%
(13/23)",3/5,2/10,"62%
(45/73)","55%
(28/51)","45%
(23/51)","38%
(28/73)","55%
(68/124)","45%
(56/124)","80%
(8/10)","67%
(6/9)","33%
(3/9)","20%
(2/10)","58%
(11/19)","42%
(8/19)",goffin-david,moutet-corentin,14.06.2021 09:05,halle-2021,1-1,2,3,1-1 | 6-1 | 5-7,6-1,,5-7,,,,,,,
6,10,1,2,80%,58%,"67%
(43/64)","78%
(36/46)","56%
(9/16)","56%
(19/34)",2/5,1/3,"22%
(10/46)","33%
(21/64)","38%
(13/34)","38%
(6/16)",2/3,3/5,"65%
(52/80)","69%
(55/80)","31%
(25/80)","35%
(28/80)","48%
(77/160)","52%
(83/160)","77%
(10/13)","86%
(12/14)","14%
(2/14)","23%
(3/13)","44%
(12/27)","56%
(15/27)",o-connell-christopher,rinderknech-arthur,13.06.2021 12:55,halle-2021,1-2,3,3,1-2 | 6-3 | 4-6 | 2-6,6-3,,4-6,,2-6,,,,,
2,1,4,1,63%,62%,"84%
(31/37)","65%
(20/31)","36%
(8/22)","37%
(7/19)",5/7,2/6,"35%
(11/31)","16%
(6/37)","58%
(11/19)","45%
(10/22)",4/6,2/7,"66%
(39/59)","54%
(27/50)","46%
(23/50)","34%
(20/59)","57%
(62/109)","43%
(47/109)","80%
(8/10)","56%
(5/9)","44%
(4/9)","20%
(2/10)","63%
(12/19)","37%
(7/19)",berankis-ricardas,novak-dennis,13.06.2021 11:45,halle-2021,2-0,2,3,2-0 | 6-4 | 6-3,6-4,,6-3,,,,,,,
9,7,0,1,64%,71%,"68%
(41/60)","69%
(43/62)","56%
(19/34)","52%
(13/25)",3/5,2/5,"31%
(19/62)","32%
(19/60)","44%
(11/25)","44%
(15/34)",3/5,2/5,"64%
(60/94)","64%
(56/87)","36%
(31/87)","36%
(34/94)","50%
(91/181)","50%
(90/181)","87%
(13/15)","79%
(11/14)","21%
(3/14)","13%
(2/15)","55%
(16/29)","45%
(13/29)",lacko-lukas,sousa-joao,13.06.2021 10:50,halle-2021,2-1,3,3,2-1 | 4-6 | 6-4 | 6-3,4-6,,6-4,,6-3,,,,,
3,4,2,2,61%,59%,"77%
(34/44)","61%
(22/36)","54%
(15/28)","60%
(15/25)",6/7,0/2,"39%
(14/36)","23%
(10/44)","32%
(8/25)","39%
(11/28)",2/2,1/7,"68%
(49/72)","61%
(37/61)","39%
(24/61)","32%
(23/72)","55%
(73/133)","45%
(60/133)","91%
(10/11)","82%
(9/11)","18%
(2/11)","9%
(1/11)","55%
(12/22)","45%
(10/22)",basilashvili-nikoloz,hanfmann-yannick,13.06.2021 10:10,halle-2021,2-0,2,3,2-0 | 7-6(7-3) | 6-4,7-6,7-3,6-4,,,,,,,
4,1,3,3,55%,61%,"86%
(30/35)","77%
(36/47)","55%
(16/29)","33%
(10/30)",0/1,4/6,"23%
(11/47)","14%
(5/35)","57%
(17/30)","34%
(10/29)",2/6,1/1,"72%
(46/64)","60%
(46/77)","40%
(31/77)","28%
(18/64)","55%
(77/141)","45%
(64/141)","91%
(10/11)","82%
(9/11)","18%
(2/11)","9%
(1/11)","55%
(12/22)","45%
(10/22)",giron-marcos,galan-daniel-elahi,13.06.2021 09:10,halle-2021,2-0,2,3,2-0 | 6-4 | 7-6(7-5),6-4,,7-6,7-5,,,,,,
11,7,2,5,57%,65%,"79%
(27/34)","62%
(36/58)","50%
(13/26)","39%
(12/31)",1/4,7/12,"38%
(22/58)","21%
(7/34)","45%
(14/31)","42%
(11/26)",5/12,3/4,"67%
(40/60)","54%
(48/89)","46%
(41/89)","33%
(20/60)","54%
(81/149)","46%
(68/149)","75%
(9/12)","58%
(7/12)","42%
(5/12)","25%
(3/12)","58%
(14/24)","42%
(10/24)",ivashka-ilya,duckworth-james,13.06.2021 09:10,halle-2021,2-1,3,3,2-1 | 2-6 | 6-4 | 6-0,2-6,,6-4,,6-0,,,,,
8,9,4,0,63%,66%,"79%
(26/33)","83%
(29/35)","53%
(10/19)","67%
(12/18)",0/2,3/3,"17%
(6/35)","21%
(7/33)","33%
(6/18)","26%
(5/19)",0/3,2/2,"69%
(36/52)","77%
(41/53)","23%
(12/53)","31%
(16/52)","46%
(48/105)","54%
(57/105)","80%
(8/10)","100%
(10/10)","0%
(0/10)","20%
(2/10)","40%
(8/20)","60%
(12/20)",stakhovsky-sergiy,rinderknech-arthur,12.06.2021 15:20,halle-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
3,4,1,1,66%,71%,"74%
(32/43)","81%
(34/42)","45%
(10/22)","59%
(10/17)",3/6,1/2,"19%
(8/42)","26%
(11/43)","35%
(6/17)","50%
(11/22)",1/2,3/6,"65%
(42/65)","75%
(44/59)","25%
(15/59)","35%
(23/65)","46%
(57/124)","54%
(67/124)","73%
(8/11)","91%
(10/11)","9%
(1/11)","27%
(3/11)","41%
(9/22)","59%
(13/22)",gerasimov-egor,lacko-lukas,12.06.2021 14:45,halle-2021,0-2,2,3,0-2 | 4-6 | 5-7,4-6,,5-7,,,,,,,
