Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
9,1,2,3,77%,47%,"78%
(32/41)","63%
(17/27)","42%
(5/12)","45%
(14/31)",1/2,5/9,"37%
(10/27)","22%
(9/41)","45%
(14/31)","42%
(5/12)",4/9,1/2,"70%
(37/53)","53%
(31/58)","47%
(27/58)","30%
(16/53)","58%
(64/111)","42%
(47/111)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",sonego-lorenzo,millman-john,23.06.2021 12:10,eastbourne-2021,2-0,2,3,2-0 | 6-4 | 6-2,6-4,,6-2,,,,,,,
4,2,1,3,71%,63%,"83%
(30/36)","69%
(24/35)","53%
(8/15)","43%
(9/21)",2/2,2/5,"31%
(11/35)","17%
(6/36)","43%
(9/21)","40%
(6/15)",3/5,0/2,"75%
(38/51)","59%
(33/56)","41%
(23/56)","25%
(13/51)","57%
(61/107)","43%
(46/107)","100%
(9/9)","63%
(5/8)","38%
(3/8)","0%
(0/9)","71%
(12/17)","29%
(5/17)",seppi-andreas,ruusuvuori-emil,23.06.2021 11:40,eastbourne-2021,2-0,2,3,2-0 | 6-2 | 6-3,6-2,,6-3,,,,,,,
4,5,4,2,56%,63%,"63%
(22/35)","81%
(25/31)","33%
(9/27)","56%
(10/18)",10/14,2/2,"19%
(6/31)","37%
(13/35)","33%
(6/18)","52%
(14/27)",0/2,4/14,"50%
(31/62)","71%
(35/49)","29%
(14/49)","50%
(31/62)","41%
(45/111)","59%
(66/111)","50%
(4/8)","100%
(8/8)","0%
(0/8)","50%
(4/8)","25%
(4/16)","75%
(12/16)",gerasimov-egor,bublik-alexander,23.06.2021 11:10,eastbourne-2021,0-2,2,3,0-2 | 2-6 | 2-6,2-6,,2-6,,,,,,,
16,9,2,5,57%,54%,"71%
(46/65)","76%
(41/54)","45%
(22/49)","52%
(24/46)",5/9,4/7,"24%
(13/54)","29%
(19/65)","37%
(17/46)","51%
(25/49)",3/7,4/9,"60%
(68/114)","65%
(65/100)","35%
(35/100)","40%
(46/114)","48%
(103/214)","52%
(111/214)","75%
(12/16)","81%
(13/16)","19%
(3/16)","25%
(4/16)","47%
(15/32)","53%
(17/32)",monfils-gael,purcell-max,23.06.2021 10:05,eastbourne-2021,1-2,3,3,1-2 | 4-6 | 7-5 | 4-6,4-6,,7-5,,4-6,,,,,
4,8,2,3,71%,65%,"74%
(37/50)","76%
(39/51)","30%
(6/20)","54%
(15/28)",3/6,6/8,"24%
(12/51)","26%
(13/50)","36%
(10/28)","60%
(12/20)",2/8,3/6,"61%
(43/70)","68%
(54/79)","32%
(25/79)","39%
(27/70)","46%
(68/149)","54%
(81/149)","70%
(7/10)","82%
(9/11)","18%
(2/11)","30%
(3/10)","43%
(9/21)","57%
(12/21)",tiafoe-frances,broady-liam,22.06.2021 18:05,eastbourne-2021,0-2,2,3,0-2 | 3-6 | 6-7(4-7),3-6,,6-7,4-7,,,,,,
3,9,5,1,62%,66%,"73%
(30/41)","91%
(30/33)","40%
(10/25)","65%
(11/17)",1/3,1/1,"9%
(3/33)","27%
(11/41)","29%
(5/17)","40%
(10/25)",0/1,2/3,"61%
(40/66)","82%
(41/50)","18%
(9/50)","39%
(26/66)","42%
(49/116)","58%
(67/116)","80%
(8/10)","100%
(10/10)","0%
(0/10)","20%
(2/10)","40%
(8/20)","60%
(12/20)",ward-james,pospisil-vasek,22.06.2021 17:15,eastbourne-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
8,5,9,5,63%,60%,"81%
(57/70)","73%
(54/74)","50%
(21/42)","49%
(24/49)",4/6,5/6,"27%
(20/74)","19%
(13/70)","41%
(20/49)","29%
(12/42)",1/6,2/6,"70%
(78/112)","63%
(78/123)","37%
(45/123)","30%
(34/112)","52%
(123/235)","48%
(112/235)","88%
(14/16)","94%
(16/17)","6%
(1/17)","13%
(2/16)","45%
(15/33)","55%
(18/33)",fucsovics-marton,bedene-aljaz,22.06.2021 17:10,eastbourne-2021,2-1,3,3,2-1 | 7-6(7-3) | 3-6 | 7-6(7-3),7-6,7-3,3-6,,7-6,7-3,,,,
1,0,2,2,60%,65%,"64%
(23/36)","55%
(22/40)","46%
(11/24)","18%
(4/22)",3/7,3/11,"45%
(18/40)","36%
(13/36)","73%
(16/22)","46%
(11/24)",8/11,4/7,"57%
(34/60)","42%
(26/62)","58%
(36/62)","43%
(26/60)","57%
(70/122)","43%
(52/122)","56%
(5/9)","20%
(2/10)","80%
(8/10)","44%
(4/9)","68%
(13/19)","32%
(6/19)",davidovich-fokina-alejandro,ymer-mikael,22.06.2021 15:55,eastbourne-2021,2-0,2,3,2-0 | 7-5 | 6-1,7-5,,6-1,,,,,,,
1,0,3,2,49%,69%,"63%
(19/30)","47%
(28/59)","52%
(16/31)","38%
(10/26)",3/7,6/13,"53%
(31/59)","37%
(11/30)","54%
(14/26)","39%
(12/31)",7/13,4/7,"57%
(35/61)","45%
(38/85)","55%
(47/85)","43%
(26/61)","56%
(82/146)","44%
(64/146)","56%
(5/9)","30%
(3/10)","70%
(7/10)","44%
(4/9)","63%
(12/19)","37%
(7/19)",seppi-andreas,nishioka-yoshihito,22.06.2021 15:45,eastbourne-2021,2-0,2,3,2-0 | 7-6(7-5) | 6-1,7-6,7-5,6-1,,,,,,,
7,3,0,4,65%,63%,"69%
(29/42)","64%
(25/39)","61%
(14/23)","39%
(9/23)",2/3,3/6,"36%
(14/39)","31%
(13/42)","43%
(10/23)","39%
(9/23)",3/6,1/3,"66%
(43/65)","55%
(34/62)","45%
(28/62)","34%
(22/65)","56%
(71/127)","44%
(56/127)","90%
(9/10)","67%
(6/9)","33%
(3/9)","10%
(1/10)","63%
(12/19)","37%
(7/19)",ruusuvuori-emil,ramos-vinolas-albert,22.06.2021 15:35,eastbourne-2021,2-0,2,3,2-0 | 6-4 | 6-3,6-4,,6-3,,,,,,,
